job_id	ko_path	ko_start_line	ko_end_line	ko_unit_id	unit_type	ko_excerpt	required_identifiers	en_target_paths	en_start_line	coverage_status	action	evidence_excerpt	risk	notes
S034	DOCK/Home/67. Altibase 도커 가이드__14057660.md	73	106	S034-C011	matrix_challenge	Challenge original covered row S018-D067-U020 for docker version validation output.	S018-D067-U020; docker version; Version 19.03.2; API 1.40; containerd 1.2.6; runc 1.0.0-rc8	arch/Home/Altibase Docker Guide/2. Docker Installation__14647748.md	37	covered	Inverse-searched identifiers and re-read KO/EN context; no source edit required.	English command output preserves docker version, client/server 19.03.2, API 1.40, containerd, and runc details.	none	S034 sample from command-output-heavy Docker page.
S034	DOCK/Home/20. Altibase 설정 파일 가이드__13437165.md	233	233	S034-C012	matrix_challenge	Challenge original covered row S019-D020-U007 for URL-backed configuration guide PDF preservation.	S019-D020-U007; 202312_Altibase_설정_파일_가이드.pdf; docs.altibase.com download URL	arch/Home/Altibase Configuration File Guide__22642991.md	227	covered	Inverse-searched exact attachment URL and re-read KO/EN context; no source edit required.	English target preserves the exact 202312 configuration-guide PDF download URL.	none	S034 sample from technical attachment preservation matrix.
S034	faq/Home/01. 설치, 패치, 업그레이드/01-01. Altibase HDB가 지원하는 플랫폼(OS)은__9110736.md	40	40	S034-C013	matrix_challenge	Challenge original covered row S020-F01-01-U016 for Linux support matrix.	S020-F01-01-U016; GNU glibc 2.3.4; Ubuntu 8-13; Redhat 4-7; Oracle Linux 6.5, 6.6, 7.1	FAQE/Home/01. Installation, Patch, Upgrade/What Platforms (OS) Altibase HDB supports__16875920.md	40	covered	Inverse-searched identifiers and re-read KO/EN context; no source edit required.	English platform row preserves glibc baseline and Linux distribution/version list including Oracle Linux 7.1.	none	S034 sample from FAQ platform support table.
S034	faq/Home/02. 운영 및 관리/02-13. PUBLIC SYNONYM 을 삭제해도 되나요__6520939.md	31	37	S034-C014	matrix_challenge	Challenge original covered row S021-F02-13-U004 for DROP PUBLIC SYNONYM syntax.	S021-F02-13-U004; DROP PUBLIC SYNONYM; SYNONYM_NAME; PRINTLN	FAQE/Home/02. Operation and Management/Can PUBLIC SYNONYM be dropped__16875993.md	37	covered	Inverse-searched identifiers and re-read KO/EN context; no source edit required.	English FAQ preserves DROP PUBLIC SYNONYM syntax and PRINTLN example.	none	S034 sample from SQL syntax FAQ.
S034	faq/Home/02. 운영 및 관리/02-23. 작업(Job)객체 생성 및 실행 방법__9109696.md	239	263	S034-C015	matrix_challenge	Challenge original covered row S022-F02-23-U013 for JOB_THREAD_QUEUE_SIZE semantics.	S022-F02-23-U013; JOB_THREAD_QUEUE_SIZE; JOB_THREAD_COUNT = 4; 64; Read-Only; X$PROPERTY	FAQE/Home/02. Operation and Management/How to create and execute Job objects__16876042.md	250	covered	Inverse-searched identifiers and re-read KO/EN context; no source edit required.	English property section preserves queue behavior examples, default/minimum 64, Read-Only restart requirement, and X$PROPERTY verification.	none	S034 sample from operation property procedure.
S034	faq/Home/03. 이중화/03-03. 알티베이스 이중화 대상 테이블에 대한 DDL 작업__8454667.md	47	48	S034-C016	matrix_challenge	Challenge original covered row S023-F03-03-U007 for replication stop/drop-table steps.	S023-F03-03-U007; ALTER REPLICATION rep_name STOP; DROP TABLE FROM user_name.table_name TO user_name.table_name	FAQE/Home/03. Replication/DDL operation on the table for Altibase replication__22642943.md	47	covered	Inverse-searched identifiers and re-read KO/EN context; no source edit required.	English table preserves STEP 3 stop replication and STEP 4 DROP TABLE FROM...TO command; exact search required ignoring emphasis around placeholders.	none	S034 sample from replication procedure table.
S034	faq/Home/04. 백업 및 복구/04-03. Online Backup 및 Time Based Recovery 방법__9110695.md	187	203	S034-C017	matrix_challenge	Challenge original covered row S024-F04-03-U012 for time-based recovery SQL sequence.	S024-F04-03-U012; SYS_TBS_DISK_TEMP; ALTER DATABASE CREATE DATAFILE; 2015-07-23:14:01:00; META RESETLOGS	FAQE/Home/04. Backup and Recovery/Online Backup and Time Based Recovery__16876135.md	189	covered	Inverse-searched identifiers and re-read KO/EN context; no source edit required.	English recovery section preserves temp datafile recreation, recovery until time, and META RESETLOGS sequence.	none	S034 sample from backup SQL procedure.
S034	faq/Home/07. 개발 및 API/07-03. ODBC/07-03-03. unix_odbc와 연동하기__9110646.md	83	115	S034-C018	matrix_challenge	Challenge original covered row S025-F07-03-03-U010 for unixODBC odbc.ini sample.	S025-F07-03-03-U010; [ODBC Data Sources]; [Altiodbc]; Port 40501; FetchBufferSize 64; Trace 0	FAQE/Home/07. Development and API/ODBC/Integrating with unix_odbc__16876187.md	77	covered	Inverse-searched identifiers and re-read KO/EN context; no source edit required.	English INI sample preserves data source section, DSN section, port, fetch buffer, trace file, and trace mode; exact search required whitespace-normalized key/value matching.	none	S034 sample from ODBC configuration block.
S034	faq/Home/08. 모니터링/08-12. 테이블_컬럼 정의서__12517434.md	95	134	S034-C019	matrix_challenge	Challenge original covered row S026-F08-12-U006 for column-definition SQL.	S026-F08-12-U006; CHECK_CONDITION; SYSTEM_.SYS_CONSTRAINTS_; C.COLUMN_ORDER; DATA_TYPE	FAQE/Home/08. Monitoring/Table_Column Definition__22642961.md	95	covered	Inverse-searched identifiers and re-read KO/EN context; no source edit required.	English column-definition section preserves 6.3.1-or-later SQL, CHECK_CONDITION, constraints joins, and column order output.	none	S034 sample from monitoring SQL FAQ.
S034	faq/Home/09. 에러메시지/09-07. ERR-311E0 The estimated size of the index key exceeds the maximum limit__6521026.md	78	96	S034-C020	matrix_challenge	Challenge original covered row S027-F09-07-U006 for TEMP_TBS_MEMORY resolution.	S027-F09-07-U006; TEMP_TBS_MEMORY; SELECT /*+ TEMP_TBS_MEMORY */; 6.3.1	FAQE/Home/09. Error Messages/ERR-311E0 The estimated size of the index key exceeds the maximum limit__16876328.md	84	covered	Inverse-searched identifiers and re-read KO/EN context; no source edit required.	English solution preserves the TEMP_TBS_MEMORY hint, successful SELECT example, performance note, and 6.3.1-or-later upgrade advice.	none	S034 sample from error-message resolution.
S034	faq/Home/09. 에러메시지/09-17. ERR-11075 ( 69749) The transaction has exceeded the lock timeout specified by the user__6521290.md	110	125	S034-C021	matrix_challenge	Challenge original covered row S028-F09-17-U012 for replication lock timeout cause.	S028-F09-17-U012; REPLICATION_LOCK_TIMEOUT; Active Server; Standby Server; alter replication rep1 start; altibase_rp.log	FAQE/Home/09. Error Messages/ERR-11075 The transaction has exceeded the lock timeout specified by the user__16876388.md	109	covered	Inverse-searched identifiers and re-read KO/EN context; no source edit required.	English cause section preserves the active/standby scenario, altibase_rp.log context, and REPLICATION_LOCK_TIMEOUT behavior.	none	S034 sample from replication-related error FAQ.
S034	faq/Home/09. 에러메시지/09-24. ERR-41059 ( 266329) Task pool overflow. Check properties__9110810.md	170	198	S034-C022	matrix_challenge	Challenge original covered row S029-F09-24-U011 for OS session-count fallback commands.	S029-F09-24-U011; netstat -an; grep 20300; grep ESTA; lsof -p pid; ipcs -m; ipcs -ma; NATTCH	FAQE/Home/09. Error Messages/ERR-41059 ( 266329) Task pool overflow. Check properties__16876433.md	168	covered	Inverse-searched identifiers and re-read KO/EN context; no source edit required.	English procedure preserves TCP netstat/lsof checks and Linux, HP-UX/AIX, and SunOS IPC NATTCH checks.	none	S034 sample from command-heavy error FAQ.
S034	faq/Home/11. 유틸리티/11-02. iLoader/11-02-01. 도스 형식 데이터 파일을 iloader로 업로드 할 때 에러가 발생 합니다__8454513.md	95	113	S034-C023	matrix_challenge	Challenge original covered row S030-F11-02-01-U011 for iloader CRLF upload command.	S030-F11-02-01-U011; iloader; -r "%r%n"; Release Version 5.5.1.4.10; Load Count 2(T)	FAQE/Home/11. Utilities/iLoader/An error occurs when uploading a DOS format data file to iloader__16876469.md	95	covered	Inverse-searched identifiers and re-read KO/EN context; no source edit required.	English command output preserves the %r%n record separator, release version, and successful load count.	none	S034 sample from utility command-output FAQ.
S034	faq/Home/08. 모니터링/08-04. Windows 용 모니터링 툴__7340488.md	33	33	S034-C024	matrix_challenge	Challenge original covered row S031-L063 for Windows monitoring ZIP preservation.	S031-L063; altimon_for_windows.zip; docs.altibase.com download URL; modificationDate=1415946725000	FAQE/Home/08. Monitoring/Monitoring Tools for Windows__16876220.md	39	covered	Inverse-searched exact attachment URL and re-read KO/EN context; no source edit required.	English target preserves the exact altimon_for_windows.zip URL and adjacent batch/VBS support artifacts.	none	S034 sample from FAQ attachment preservation matrix.
S034	semantic-coverage/matrices	1	5144	S034-C025	inverse_search_candidate_scan	Automated challenge scan over S003-S031 covered matrix rows with required identifiers before manual sampling.	covered rows=4665; required identifiers; low exact-hit candidates=170; direct sample rows=24	semantic-coverage/notes/S034-independent-matrix-challenge-review.md	1	covered	Used automated inverse-search candidates to choose high-risk manual samples.	Exact-hit misses were caused by whitespace, markup, translation, comma-formatted numbers, or documented screenshot condensation; manual sample found no false-positive coverage.	none	S034 aggregate challenge evidence; product-source proof is in C001-C024.
