job_id	ko_path	ko_start_line	ko_end_line	ko_unit_id	unit_type	ko_excerpt	required_identifiers	en_target_paths	en_start_line	coverage_status	action	evidence_excerpt	risk	notes
S029	faq/Home/09. 에러메시지/09-22. ERR-21011 _ Invalid literal__8455157.md	83	87	S029-F09-22-U009	action	for character columns, use single quotation marks for comparison values	SELECT * FROM T WHERE NO = '1'; single quotation marks	FAQE/Home/09. Error Messages/ERR-21011 _ Invalid literal__16876425.md	83	covered	No English change required.	English preserves the quoted-character comparison guidance and successful output.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-22. ERR-21011 _ Invalid literal__8455157.md	89	102	S029-F09-22-U010	example	blank characters also cause ERR-21011 with TO_NUMBER(NO); TRIM(NO) removes the error	INSERT INTO T VALUES(' '); TO_NUMBER(NO); TO_NUMBER(TRIM(NO))	FAQE/Home/09. Error Messages/ERR-21011 _ Invalid literal__16876425.md	89	covered	No English change required.	English preserves the blank-character failure and TRIM workaround.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-23. ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__6521108.md	1	17	S029-F09-23-U001	metadata	title/source metadata and generated navigation	6521108; ERR-31283; 2025-08-07	FAQE/Home/09. Error Messages/ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__16876430.md	1	not_applicable	Excluded from technical coverage.	English target has translated metadata, title, source metadata, and generated navigation.	none	Export metadata and TOC are not technical error-message behavior.
S029	faq/Home/09. 에러메시지/09-23. ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__6521108.md	19	21	S029-F09-23-U002	version	Altibase 6.1.1 or earlier	6.1.1 or earlier	FAQE/Home/09. Error Messages/ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__16876430.md	19	covered	No English change required.	English preserves the version scope.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-23. ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__6521108.md	23	27	S029-F09-23-U003	symptom	creating PK or UNIQUE INDEX on a partitioned table fails with ERR-31283	PK; UNIQUE INDEX; partition table; ERR-31283	FAQE/Home/09. Error Messages/ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__16876430.md	25	covered	No English change required.	English preserves the partition-table PK/UNIQUE INDEX symptom and error message.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-23. ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__6521108.md	29	39	S029-F09-23-U004	cause	altierr output and Altibase 6.1.1 or earlier lack global index support, so partition indexes are local and local non-prefixed indexes cannot be PK or UNIQUE INDEX	altierr 0x31283; qpERR_ABORT_QDX_NOT_ALLOWED_PRIMARY_AND_UNIQUE_KEY_OF_NONE_PREFIXED_INDEX; global index; local non-prefixed index	FAQE/Home/09. Error Messages/ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__16876430.md	33	covered	No English change required.	English preserves the altierr lookup, global-index limitation, and local non-prefixed restriction.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-23. ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__6521108.md	41	43	S029-F09-23-U005	cause	local non-prefixed index cannot guarantee uniqueness across the whole table because local index checks uniqueness only inside a partition	local non-prefixed index; UNIQUE; partition	FAQE/Home/09. Error Messages/ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__16876430.md	47	covered	No English change required.	English preserves the table-wide uniqueness rationale.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-23. ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__6521108.md	45	51	S029-F09-23-U006	action	create PK or UNIQUE INDEX as prefixed index, use NON-UNIQUE INDEX, or upgrade to 6.3.1+ for global index	prefixed index; NON-UNIQUE INDEX; 6.3.1; global index	FAQE/Home/09. Error Messages/ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__16876430.md	51	covered	No English change required.	English preserves all three remediation options.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-23. ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__6521108.md	53	76	S029-F09-23-U007	example	REALSET_CONTENTS partition table fails when primary key is CT_ID, REG_DATE	CREATE TABLE REALSET_CONTENTS; PARTITION BY RANGE (REG_DATE); primary key(CT_ID,REG_DATE); ERR-31283	FAQE/Home/09. Error Messages/ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__16876430.md	61	covered	No English change required.	English preserves the failing partition-table and primary-key example.	none	Long SQL/output block summarized in S029 note.
S029	faq/Home/09. 에러메시지/09-23. ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__6521108.md	78	105	S029-F09-23-U008	example	changing PK column order to REG_DATE, CT_ID creates a local prefixed primary key successfully	primary key(REG_DATE,CT_ID); desc REALSET_CONTENTS; __SYS_IDX_ID_142	FAQE/Home/09. Error Messages/ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__16876430.md	86	covered	No English change required.	English preserves the local-prefixed PK example and desc output.	none	Long output block summarized in S029 note.
S029	faq/Home/09. 에러메시지/09-23. ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__6521108.md	107	132	S029-F09-23-U009	example	local non-prefixed index can be created as non-unique and table has no primary key	create index REALSET_CONTENTS_IDX1; local; CT_ID; REG_DATE; no primary key	FAQE/Home/09. Error Messages/ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__16876430.md	115	covered	No English change required.	English preserves the non-unique local index example and desc output.	none	Long output block summarized in S029 note.
S029	faq/Home/09. 에러메시지/09-23. ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__6521108.md	134	161	S029-F09-23-U010	example	after upgrading to 6.3.1, primary key CT_ID, REG_DATE can be created as a global index	6.3.1; primary key(CT_ID,REG_DATE); __SYS_IDX_ID_922; global index	FAQE/Home/09. Error Messages/ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__16876430.md	142	covered	No English change required.	English preserves the 6.3.1 global-index example and desc output.	none	Long output block summarized in S029 note.
S029	faq/Home/09. 에러메시지/09-23. ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__6521108.md	163	174	S029-F09-23-U011	reference	table lists partitioned and nonpartitioned index types and Altibase support	Local prefixed Index; Local nonprefixed Index; Global prefixed Index; Global nonprefixed Index; Nonpartitioned global index; 6.3.1	FAQE/Home/09. Error Messages/ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__16876430.md	171	covered	No English change required.	English preserves the index-type support table, including 6.3.1+ support for nonpartitioned global index.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-23. ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__6521108.md	175	179	S029-F09-23-U012	reference	prefixed versus nonprefixed distinction is due to unique property; nonprefixed cannot guarantee table-wide uniqueness	unique property; nonprefixed index; PK; UNIQUE INDEX	FAQE/Home/09. Error Messages/ERR-31283 Unable to create a primary key or a unique key constraint in the local non-prefixed index__16876430.md	185	covered	No English change required.	English preserves the prefixed/nonprefixed uniqueness explanation.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-24. ERR-41059 ( 266329) Task pool overflow. Check properties__9110810.md	1	17	S029-F09-24-U001	metadata	title/source metadata and generated navigation	9110810; ERR-41059; Task pool overflow; 2025-08-07	FAQE/Home/09. Error Messages/ERR-41059 ( 266329) Task pool overflow. Check properties__16876433.md	1	not_applicable	Excluded from technical coverage.	English target has translated metadata, title, source metadata, and generated navigation.	none	Export metadata and TOC are not technical error-message behavior.
S029	faq/Home/09. 에러메시지/09-24. ERR-41059 ( 266329) Task pool overflow. Check properties__9110810.md	19	23	S029-F09-24-U002	version	ALTIBASE HDB 5 or later	ALTIBASE HDB 5	FAQE/Home/09. Error Messages/ERR-41059 ( 266329) Task pool overflow. Check properties__16876433.md	19	covered	No English change required.	English preserves the Altibase HDB 5+ version scope.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-24. ERR-41059 ( 266329) Task pool overflow. Check properties__9110810.md	25	40	S029-F09-24-U003	symptom	new client connection fails with ERR-91015 and altibase_boot.log records ERR-41059 task pool overflow and dispatcher callback failure	ERR-91015; Communication failure; altibase_boot.log; ERR-41059(errno=16); Dispatcher failed callback	FAQE/Home/09. Error Messages/ERR-41059 ( 266329) Task pool overflow. Check properties__16876433.md	25	covered	No English change required.	English preserves the client error and server boot-log messages.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-24. ERR-41059 ( 266329) Task pool overflow. Check properties__9110810.md	42	54	S029-F09-24-U004	cause	task count reaches MAX_CLIENT; task objects are created for new connections and map to sessions	MAX_CLIENT; task; session; Task pool overflow	FAQE/Home/09. Error Messages/ERR-41059 ( 266329) Task pool overflow. Check properties__16876433.md	42	covered	No English change required.	English preserves the MAX_CLIENT, task-object, and session mapping explanation.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-24. ERR-41059 ( 266329) Task pool overflow. Check properties__9110810.md	56	60	S029-F09-24-U005	cause	increased new connections can make task count exceed MAX_CLIENT	new connections; task; MAX_CLIENT	FAQE/Home/09. Error Messages/ERR-41059 ( 266329) Task pool overflow. Check properties__16876433.md	56	covered	No English change required.	English preserves the increased-new-connections cause.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-24. ERR-41059 ( 266329) Task pool overflow. Check properties__9110810.md	62	80	S029-F09-24-U006	cause	when all service threads are EXECUTE, failed new connections remain as tasks; errors change from ERR-5104D to ERR-91015	EXECUTE; ERR-5104D; Connection timeout; ERR-91015; is -silent	FAQE/Home/09. Error Messages/ERR-41059 ( 266329) Task pool overflow. Check properties__16876433.md	62	covered	No English change required.	English preserves the service-thread EXECUTE cause and both connection-failure examples.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-24. ERR-41059 ( 266329) Task pool overflow. Check properties__9110810.md	82	108	S029-F09-24-U007	cause	when TRANSACTION_TABLE_SIZE is reached, failed new connections remain as tasks and boot log records TRANSACTION_TABLE_SIZE is full	TRANSACTION_TABLE_SIZE; ERR-5104D; ERR-91015; TRANSACTION_TABLE_SIZE is full; 1024	FAQE/Home/09. Error Messages/ERR-41059 ( 266329) Task pool overflow. Check properties__16876433.md	82	covered	No English change required.	English preserves the TRANSACTION_TABLE_SIZE cause, error progression, and boot-log message.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-24. ERR-41059 ( 266329) Task pool overflow. Check properties__9110810.md	110	128	S029-F09-24-U008	checklist	check MAX_CLIENT, connected sessions, created tasks, and altibase_boot.log to determine cause	MAX_CLIENT; V$SESSION; task; $ALTIBASE_HOME/trc/altibase_boot.log; TRANSACTION_TABLE_SIZE is full	FAQE/Home/09. Error Messages/ERR-41059 ( 266329) Task pool overflow. Check properties__16876433.md	110	covered	No English change required.	English preserves the checklist and decision logic for session count, task count, and boot-log review.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-24. ERR-41059 ( 266329) Task pool overflow. Check properties__9110810.md	130	153	S029-F09-24-U009	procedure	check MAX_CLIENT with V$PROPERTY when iSQL is possible or grep altibase.properties when not possible	V$PROPERTY; MAX_CLIENT; grep MAX_CLIENT; $ALTIBASE_HOME/conf/altibase.properties	FAQE/Home/09. Error Messages/ERR-41059 ( 266329) Task pool overflow. Check properties__16876433.md	130	covered	No English change required.	English preserves both MAX_CLIENT checking methods.	none	S029 direct inspection; duplicate Korean bold labels are export noise and not separate technical content.
S029	faq/Home/09. 에러메시지/09-24. ERR-41059 ( 266329) Task pool overflow. Check properties__9110810.md	155	169	S029-F09-24-U010	procedure	when iSQL is possible, check session count with V$SESSION and compare to MAX_CLIENT	ISQL_CONNECTION=IPC; is -silent -sysdba; SELECT COUNT(*) FROM V$SESSION; MAX_CLIENT	FAQE/Home/09. Error Messages/ERR-41059 ( 266329) Task pool overflow. Check properties__16876433.md	151	covered	No English change required.	English preserves the V$SESSION check and comparison logic.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-24. ERR-41059 ( 266329) Task pool overflow. Check properties__9110810.md	170	198	S029-F09-24-U011	procedure	when iSQL is unavailable, use OS TCP and IPC checks and compare combined counts to MAX_CLIENT	netstat -an; grep 20300; grep ESTA; lsof -p pid; ipcs -m; ipcs -ma; NATTCH; Linux; HP-UX; AIX; SunOS	FAQE/Home/09. Error Messages/ERR-41059 ( 266329) Task pool overflow. Check properties__16876433.md	168	covered	No English change required.	English preserves TCP, lsof, and IPC checking commands and OS examples.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-24. ERR-41059 ( 266329) Task pool overflow. Check properties__9110810.md	200	212	S029-F09-24-U012	procedure	when iSQL is possible, check task count through V$SYSSTAT logon current and compare to MAX_CLIENT	V$SYSSTAT; logon current; MAX_CLIENT; EXECUTE; TRANSACTION_TABLE_SIZE	FAQE/Home/09. Error Messages/ERR-41059 ( 266329) Task pool overflow. Check properties__16876433.md	200	covered	No English change required.	English preserves the logon current query and the two possible causes when task count reaches MAX_CLIENT.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-24. ERR-41059 ( 266329) Task pool overflow. Check properties__9110810.md	213	242	S029-F09-24-U013	procedure	when iSQL is unavailable, infer task count from open files with lsof or pfiles	lsof -p PID; grep IPv4; grep sock; can't identify protocol; pfiles PID; AF_INET; LISTEN	FAQE/Home/09. Error Messages/ERR-41059 ( 266329) Task pool overflow. Check properties__16876433.md	214	covered	No English change required.	English preserves the lsof and Solaris pfiles examples and comments explaining remaining tasks.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-24. ERR-41059 ( 266329) Task pool overflow. Check properties__9110810.md	244	262	S029-F09-24-U014	action	if simultaneous sessions increased, change MAX_CLIENT and also adjust TRANSACTION_TABLE_SIZE and max open files	MAX_CLIENT; TRANSACTION_TABLE_SIZE; max open files; aid.altibase.com/x/FARw	FAQE/Home/09. Error Messages/ERR-41059 ( 266329) Task pool overflow. Check properties__16876433.md	244	covered	No English change required.	English preserves the MAX_CLIENT action, dependent settings, and links to the English MAX_CLIENT considerations page.	none	English replaces legacy AID URL with the corresponding docs.altibase.com FAQE page.
S029	faq/Home/09. 에러메시지/09-24. ERR-41059 ( 266329) Task pool overflow. Check properties__9110810.md	263	272	S029-F09-24-U015	action	review applications that continuously open new connections or keep unnecessary sessions; consider closing sessions immediately after transaction completion	application; new connections; sessions; transaction	FAQE/Home/09. Error Messages/ERR-41059 ( 266329) Task pool overflow. Check properties__16876433.md	263	covered	No English change required.	English preserves the application-review guidance and both application patterns.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-25. ERR-71018 ( 462872) Failed to invoke a system function, read() 또는 Failed to invoke the read() system function__9110051.md	1	17	S029-F09-25-U001	metadata	title/source metadata and generated navigation	9110051; ERR-71018; read(); 2025-08-07	FAQE/Home/09. Error Messages/ERR-71018 ( 462872) Failed to invoke a system function, read() or Failed to invoke the read() system function__16876441.md	1	not_applicable	Excluded from technical coverage.	English target has translated metadata, title, source metadata, and generated navigation.	none	Export metadata and TOC are not technical error-message behavior.
S029	faq/Home/09. 에러메시지/09-25. ERR-71018 ( 462872) Failed to invoke a system function, read() 또는 Failed to invoke the read() system function__9110051.md	19	25	S029-F09-25-U002	overview	DB connection termination messages are logged in altibase_boot.log when a TCP client does not close the DB session normally	TCP; Session close; altibase_boot.log	FAQE/Home/09. Error Messages/ERR-71018 ( 462872) Failed to invoke a system function, read() or Failed to invoke the read() system function__16876441.md	19	covered	No English change required.	English preserves the TCP connection-close overview and altibase_boot.log logging behavior.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-25. ERR-71018 ( 462872) Failed to invoke a system function, read() 또는 Failed to invoke the read() system function__9110051.md	27	41	S029-F09-25-U003	version_condition	message text differs by Altibase version: HDB 4 to 5.3.3 uses system function read/write wording; HDB 5.5.1+ uses read()/write() system function wording	ALTIBASE HDB 4; ALTIBASE HDB 5.3.3; ALTIBASE HDB 5.5.1; ERR-71018(errno=238); ERR-71019(errno=104)	FAQE/Home/09. Error Messages/ERR-71018 ( 462872) Failed to invoke a system function, read() or Failed to invoke the read() system function__16876441.md	27	covered	No English change required.	English preserves both version-specific message formats.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-25. ERR-71018 ( 462872) Failed to invoke a system function, read() 또는 Failed to invoke the read() system function__9110051.md	43	54	S029-F09-25-U004	explanation	session manager thread detects disconnected client connection, cleans the session, detects abnormal client termination, and checks connection status during internal work	session manager thread; client; session; internal work	FAQE/Home/09. Error Messages/ERR-71018 ( 462872) Failed to invoke a system function, read() or Failed to invoke the read() system function__16876441.md	43	covered	No English change required.	English preserves the session-manager explanation and both roles.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-25. ERR-71018 ( 462872) Failed to invoke a system function, read() 또는 Failed to invoke the read() system function__9110051.md	55	60	S029-F09-25-U005	explanation	ERR-71018 means connection loss while waiting for client request; ERR-71019 means connection loss while sending response	read(); write(); ERR-71018; ERR-71019	FAQE/Home/09. Error Messages/ERR-71018 ( 462872) Failed to invoke a system function, read() or Failed to invoke the read() system function__16876441.md	56	covered	No English change required.	English preserves the read and write phase meanings.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-25. ERR-71018 ( 462872) Failed to invoke a system function, read() 또는 Failed to invoke the read() system function__9110051.md	62	70	S029-F09-25-U006	cause	error cause can be inferred from system errno examples	ERR-71018(errno=113); ERR-71019(errno=104); system error code; errno	FAQE/Home/09. Error Messages/ERR-71018 ( 462872) Failed to invoke a system function, read() or Failed to invoke the read() system function__16876441.md	63	covered	No English change required.	English preserves errno-based cause inference and the example messages.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-25. ERR-71018 ( 462872) Failed to invoke a system function, read() 또는 Failed to invoke the read() system function__9110051.md	71	87	S029-F09-25-U007	cause	ECONNRESET occurs when client sends RST packet; errno values differ by OS	ECONNRESET; RST packet; Linux 104; AIX 73; HP-UX 232; SUN 131; Windows 10054	FAQE/Home/09. Error Messages/ERR-71018 ( 462872) Failed to invoke a system function, read() or Failed to invoke the read() system function__16876441.md	72	covered	No English change required.	English preserves the ECONNRESET explanation and OS errno table.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-25. ERR-71018 ( 462872) Failed to invoke a system function, read() 또는 Failed to invoke the read() system function__9110051.md	88	105	S029-F09-25-U008	cause	ETIMEDOUT occurs when client does not respond during TCP communication; OS retransmits packets and errno values differ by OS	ETIMEDOUT; TCP; Linux 110; AIX 78; HP-UX 238; SUN 145; Windows 10060; errno.h	FAQE/Home/09. Error Messages/ERR-71018 ( 462872) Failed to invoke a system function, read() or Failed to invoke the read() system function__16876441.md	89	covered	No English change required.	English preserves the ETIMEDOUT explanation, OS errno table, and errno.h references.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-25. ERR-71018 ( 462872) Failed to invoke a system function, read() 또는 Failed to invoke the read() system function__9110051.md	107	121	S029-F09-25-U009	cause	TCP session termination often occurs due to L4 switch or firewall idle-session cleanup, network equipment failure, or DB client abnormal termination/restart	L4 switch; firewall; idle TCP session; LAN card; DB client	FAQE/Home/09. Error Messages/ERR-71018 ( 462872) Failed to invoke a system function, read() or Failed to invoke the read() system function__16876441.md	108	covered	No English change required.	English preserves all listed occurrence cases.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-25. ERR-71018 ( 462872) Failed to invoke a system function, read() 또는 Failed to invoke the read() system function__9110051.md	122	131	S029-F09-25-U010	action	message indicates server cleaned disconnected client session; no server-side action required; replication environment may log similar altibase_rp.log messages when Sender detects Receiver stop	altibase_rp.log; replication Sender; Receiver; no additional action	FAQE/Home/09. Error Messages/ERR-71018 ( 462872) Failed to invoke a system function, read() or Failed to invoke the read() system function__16876441.md	121	covered	No English change required.	English preserves the no-server-action guidance and replication note.	none	S029 direct inspection.
S029	faq/Home/09. 에러메시지/09-26. ERR-71019(errno=104) Failed to invoke a system function, write()__9110055.md	1	16	S029-F09-26-U001	metadata	title/source metadata	9110055; ERR-71019; write(); 2025-08-07	FAQE/Home/09. Error Messages/ERR-71019(errno=104) Failed to invoke a system function, write()__16876443.md	1	not_applicable	Excluded from technical coverage.	English target has translated metadata, title, and source metadata.	none	Export metadata is not technical error-message behavior.
S029	faq/Home/09. 에러메시지/09-26. ERR-71019(errno=104) Failed to invoke a system function, write()__9110055.md	17	21	S029-F09-26-U002	reference	Korean page is a notice redirecting to the ERR-71018 read() system-function page	ERR-71019(errno=104); ERR-71018; read(); write(); aid.altibase.com/x/IwKL	FAQE/Home/09. Error Messages/ERR-71019(errno=104) Failed to invoke a system function, write()__16876443.md	17	covered	No English change required.	English preserves this as a redirect/reference to the corresponding English ERR-71018 page.	none	English replaces legacy AID path with the FAQE docs.altibase.com URL.
S029	faq/Home/09. 에러메시지/09-27. ERR-91015 ( 593941) Communication failure__9110894.md	1	17	S029-F09-27-U001	metadata	title/source metadata and generated navigation	9110894; ERR-91015; Communication failure; 2025-08-08	FAQE/Home/09. Error Messages/ERR-91015 ( 593941) Communication failure__22642976.md	1	not_applicable	Excluded from technical coverage.	English target has translated metadata, title, source metadata, and generated navigation.	none	Export metadata and TOC are not technical error-message behavior.
