job_id	ko_path	ko_start_line	ko_end_line	ko_unit_id	unit_type	ko_excerpt	required_identifiers	en_target_paths	en_start_line	coverage_status	action	evidence_excerpt	risk	notes
S032	semantic-coverage/matrices/S012-tech-was-integration-tomcat-jeus-jboss.tsv	1	74	S032-M012	matrix_aggregate	S012 matrix aggregate has no unresolved coverage rows.	S012; rows=73; unresolved=0	semantic-coverage/notes/S012-tech-was-integration-tomcat-jeus-jboss.md	1	covered	Validated matrix shape, statuses, and unresolved-status closure.	Rows: 73; status distribution: added 11, covered 56, not_applicable 6; unresolved rows: 0.	none	S032 aggregate closure; direct product-source inspection evidence remains in the S012 note and matrix.
S032	semantic-coverage/matrices/S013-tech-was-integration-weblogic-websphere.tsv	1	77	S032-M013	matrix_aggregate	S013 matrix aggregate has no unresolved coverage rows.	S013; rows=76; unresolved=0	semantic-coverage/notes/S013-tech-was-integration-weblogic-websphere.md	1	covered	Validated matrix shape, statuses, and unresolved-status closure.	Rows: 76; status distribution: added 12, covered 60, not_applicable 4; unresolved rows: 0.	none	S032 aggregate closure; direct product-source inspection evidence remains in the S013 note and matrix.
S032	semantic-coverage/matrices/S014-tech-framework-integration-spring-ibatis.tsv	1	64	S032-M014	matrix_aggregate	S014 matrix aggregate has no unresolved coverage rows.	S014; rows=63; unresolved=0	semantic-coverage/notes/S014-tech-framework-integration-spring-ibatis.md	1	covered	Validated matrix shape, statuses, and unresolved-status closure.	Rows: 63; status distribution: added 10, covered 45, not_applicable 5, source_limitation 3; unresolved rows: 0.	none	S032 aggregate closure; direct product-source inspection evidence remains in the S014 note and matrix.
S032	semantic-coverage/matrices/S015-tech-framework-integration-mybatis-hibernate.tsv	1	71	S032-M015	matrix_aggregate	S015 matrix aggregate has no unresolved coverage rows.	S015; rows=70; unresolved=0	semantic-coverage/notes/S015-tech-framework-integration-mybatis-hibernate.md	1	covered	Validated matrix shape, statuses, and unresolved-status closure.	Rows: 70; status distribution: added 23, covered 40, not_applicable 4, source_limitation 3; unresolved rows: 0.	none	S032 aggregate closure; direct product-source inspection evidence remains in the S015 note and matrix.
S032	semantic-coverage/matrices/S016-tech-development-sql-tuning-comparison.tsv	1	600	S032-M016	matrix_aggregate	S016 matrix aggregate has no unresolved coverage rows.	S016; rows=599; unresolved=0	semantic-coverage/notes/S016-tech-development-sql-tuning-comparison.md	1	covered	Validated matrix shape, statuses, and unresolved-status closure.	Rows: 599; status distribution: covered 591, not_applicable 6, source_limitation 2; unresolved rows: 0.	none	S032 aggregate closure; direct product-source inspection evidence remains in the S016 note and matrix.
S032	semantic-coverage/matrices/S017-tech-migration-conversion-vc.tsv	1	1700	S032-M017	matrix_aggregate	S017 matrix aggregate has no unresolved coverage rows.	S017; rows=1699; unresolved=0	semantic-coverage/notes/S017-tech-migration-conversion-vc.md	1	covered	Validated matrix shape, statuses, and unresolved-status closure.	Rows: 1699; status distribution: covered 1652, not_applicable 44, source_limitation 3; unresolved rows: 0.	none	S032 aggregate closure; direct product-source inspection evidence remains in the S017 note and matrix.
S032	semantic-coverage/matrices/S018-tech-docker-geoserver-squirrel.tsv	1	141	S032-M018	matrix_aggregate	S018 matrix aggregate has no unresolved coverage rows.	S018; rows=140; unresolved=0	semantic-coverage/notes/S018-tech-docker-geoserver-squirrel.md	1	covered	Validated matrix shape, statuses, and unresolved-status closure.	Rows: 140; status distribution: covered 124, not_applicable 15, source_limitation 1; unresolved rows: 0.	none	S032 aggregate closure; direct product-source inspection evidence remains in the S018 note and matrix.
S032	semantic-coverage/matrices/S019-technical-attachments-and-source-links.tsv	1	296	S032-M019	matrix_aggregate	S019 matrix aggregate has no unresolved coverage rows.	S019; rows=295; unresolved=0	semantic-coverage/notes/S019-technical-attachments-and-source-links.md	1	covered	Validated matrix shape, statuses, and unresolved-status closure.	Rows: 295; status distribution: covered 267, not_applicable 7, source_limitation 21; unresolved rows: 0.	none	S032 aggregate closure; S019 directly inspected technical attachments and source links.
S032	semantic-coverage/matrices/S020-faq-installation-patch-upgrade.tsv	1	78	S032-M020	matrix_aggregate	S020 matrix aggregate has no unresolved coverage rows.	S020; rows=77; unresolved=0	semantic-coverage/notes/S020-faq-installation-patch-upgrade.md	1	covered	Validated matrix shape, statuses, and unresolved-status closure.	Rows: 77; status distribution: added 1, covered 66, not_applicable 10; unresolved rows: 0.	none	S032 aggregate closure; direct product-source inspection evidence remains in the S020 note and matrix.
S032	semantic-coverage/matrices/S021-faq-operation-core.tsv	1	132	S032-M021	matrix_aggregate	S021 matrix aggregate has no unresolved coverage rows.	S021; rows=131; unresolved=0	semantic-coverage/notes/S021-faq-operation-core.md	1	covered	Validated matrix shape, statuses, and unresolved-status closure.	Rows: 131; status distribution: added 1, covered 112, not_applicable 18; unresolved rows: 0.	none	S032 aggregate closure; direct product-source inspection evidence remains in the S021 note and matrix.
S032	semantic-coverage/matrices/S022-faq-operation-storage-resources.tsv	1	125	S032-M022	matrix_aggregate	S022 matrix aggregate has no unresolved coverage rows.	S022; rows=124; unresolved=0	semantic-coverage/notes/S022-faq-operation-storage-resources.md	1	covered	Validated matrix shape, statuses, and unresolved-status closure.	Rows: 124; status distribution: covered 110, not_applicable 12, source_limitation 2; unresolved rows: 0.	none	S032 aggregate closure; direct product-source inspection evidence remains in the S022 note and matrix.
S032	semantic-coverage/matrices/S023-faq-replication.tsv	1	125	S032-M023	matrix_aggregate	S023 matrix aggregate has no unresolved coverage rows.	S023; rows=124; unresolved=0	semantic-coverage/notes/S023-faq-replication.md	1	covered	Validated matrix shape, statuses, and unresolved-status closure.	Rows: 124; status distribution: covered 114, not_applicable 8, source_limitation 2; unresolved rows: 0.	none	S032 aggregate closure; direct product-source inspection evidence remains in the S023 note and matrix.
S032	semantic-coverage/matrices/S024-faq-backup-sql-stored-procedures.tsv	1	94	S032-M024	matrix_aggregate	S024 matrix aggregate has no unresolved coverage rows.	S024; rows=93; unresolved=0	semantic-coverage/notes/S024-faq-backup-sql-stored-procedures.md	1	covered	Validated matrix shape, statuses, and unresolved-status closure.	Rows: 93; status distribution: covered 82, not_applicable 11; unresolved rows: 0.	none	S032 aggregate closure; direct product-source inspection evidence remains in the S024 note and matrix.
S032	semantic-coverage/matrices/S025-faq-development-api.tsv	1	109	S032-M025	matrix_aggregate	S025 matrix aggregate has no unresolved coverage rows.	S025; rows=108; unresolved=0	semantic-coverage/notes/S025-faq-development-api.md	1	covered	Validated matrix shape, statuses, and unresolved-status closure.	Rows: 108; status distribution: covered 99, not_applicable 9; unresolved rows: 0.	none	S032 aggregate closure; direct product-source inspection evidence remains in the S025 note and matrix.
S032	semantic-coverage/matrices/S026-faq-monitoring.tsv	1	116	S032-M026	matrix_aggregate	S026 matrix aggregate has no unresolved coverage rows.	S026; rows=115; unresolved=0	semantic-coverage/notes/S026-faq-monitoring.md	1	covered	Validated matrix shape, statuses, and unresolved-status closure.	Rows: 115; status distribution: added 6, covered 90, not_applicable 19; unresolved rows: 0.	none	S032 aggregate closure; direct product-source inspection evidence remains in the S026 note and matrix.
S032	semantic-coverage/matrices/S027-faq-error-messages-09-01-to-09-10.tsv	1	79	S032-M027	matrix_aggregate	S027 matrix aggregate has no unresolved coverage rows.	S027; rows=78; unresolved=0	semantic-coverage/notes/S027-faq-error-messages-09-01-to-09-10.md	1	covered	Validated matrix shape, statuses, and unresolved-status closure.	Rows: 78; status distribution: added 3, covered 63, not_applicable 12; unresolved rows: 0.	none	S032 aggregate closure; direct product-source inspection evidence remains in the S027 note and matrix.
S032	semantic-coverage/matrices/S028-faq-error-messages-09-11-to-09-20.tsv	1	106	S032-M028	matrix_aggregate	S028 matrix aggregate has no unresolved coverage rows.	S028; rows=105; unresolved=0	semantic-coverage/notes/S028-faq-error-messages-09-11-to-09-20.md	1	covered	Validated matrix shape, statuses, and unresolved-status closure.	Rows: 105; status distribution: added 1, covered 93, not_applicable 11; unresolved rows: 0.	none	S032 aggregate closure; direct product-source inspection evidence remains in the S028 note and matrix.
S032	semantic-coverage/matrices/S029-faq-error-messages-09-21-to-09-29.tsv	1	87	S032-M029	matrix_aggregate	S029 matrix aggregate has no unresolved coverage rows.	S029; rows=86; unresolved=0	semantic-coverage/notes/S029-faq-error-messages-09-21-to-09-29.md	1	covered	Validated matrix shape, statuses, and unresolved-status closure.	Rows: 86; status distribution: covered 77, not_applicable 9; unresolved rows: 0.	none	S032 aggregate closure; direct product-source inspection evidence remains in the S029 note and matrix.
S032	semantic-coverage/matrices/S030-faq-utilities-others-general.tsv	1	69	S032-M030	matrix_aggregate	S030 matrix aggregate has no unresolved coverage rows.	S030; rows=68; unresolved=0	semantic-coverage/notes/S030-faq-utilities-others-general.md	1	covered	Validated matrix shape, statuses, and unresolved-status closure.	Rows: 68; status distribution: covered 61, not_applicable 7; unresolved rows: 0.	none	S032 aggregate closure; direct product-source inspection evidence remains in the S030 note and matrix.
S032	semantic-coverage/matrices/S031-faq-attachments-english-only-classification.tsv	1	134	S032-M031	matrix_aggregate	S031 matrix aggregate has no unresolved coverage rows.	S031; rows=133; unresolved=0	semantic-coverage/notes/S031-faq-attachments-english-only-classification.md	1	covered	Validated matrix shape, statuses, and unresolved-status closure.	Rows: 133; status distribution: added 1, covered 86, not_applicable 11, source_limitation 35; unresolved rows: 0.	none	S032 aggregate closure; S031 directly inspected FAQ attachments, source links, and English-only classification boundaries.
