job_id	ko_path	ko_start_line	ko_end_line	ko_unit_id	unit_type	ko_excerpt	required_identifiers	en_target_paths	en_start_line	coverage_status	action	evidence_excerpt	risk	notes
S028	faq/Home/09. 에러메시지/09-12. ERR-5102E ( 331822) Invalid cursor state__9110660.md	1	17	S028-F09-12-U001	metadata	title/source metadata and generated navigation	9110660; ERR-5102E; Invalid cursor state; 2025-08-07	FAQE/Home/09. Error Messages/ERR-5102E ( 331822) Invalid cursor state__16876356.md	1	not_applicable	Excluded from technical coverage.	English target has translated metadata, title, source metadata, and generated navigation.	none	Export metadata and TOC are not technical error-message behavior.
S028	faq/Home/09. 에러메시지/09-12. ERR-5102E ( 331822) Invalid cursor state__9110660.md	19	23	S028-F09-12-U002	overview	error occurs when an application reuses an already opened cursor while handling a statement	statement; opened cursor; reuse	FAQE/Home/09. Error Messages/ERR-5102E ( 331822) Invalid cursor state__16876356.md	19	covered	No English change required.	English preserves the overview.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-12. ERR-5102E ( 331822) Invalid cursor state__9110660.md	25	31	S028-F09-12-U003	version	ALTIBASE HDB 4 or later; HDB 4.3.9 manuals and altierr may not describe the error but it can occur	HDB 4; HDB 4.3.9; Error Message manual; altierr	FAQE/Home/09. Error Messages/ERR-5102E ( 331822) Invalid cursor state__16876356.md	25	covered	No English change required.	English preserves the version scope and the HDB 4.3.9 documentation caveat.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-12. ERR-5102E ( 331822) Invalid cursor state__9110660.md	33	40	S028-F09-12-U004	symptom	Invalid cursor state occurs during or after CURSOR FETCH when DECLARE/OPEN or SQLExecute/SQLPrepare/SQLExecDirect is run	APRE; SESC; CURSOR FETCH; CURSOR DECLARE; CURSOR OPEN; SQLCLI; ODBC; SQLFetch(); SQLExecute(); SQLPrepare(); SQLExecDirect()	FAQE/Home/09. Error Messages/ERR-5102E ( 331822) Invalid cursor state__16876356.md	33	covered	No English change required.	English preserves all four APRE/SESC and SQLCLI/ODBC symptom bullets.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-12. ERR-5102E ( 331822) Invalid cursor state__9110660.md	42	59	S028-F09-12-U005	cause_action	case 1: HDB 5+ error when same cursor name is reused after FETCH without CLOSE; add cursor CLOSE	HDB 5; declare cursor A; open cursor A; fetch cursor A; close cursor A	FAQE/Home/09. Error Messages/ERR-5102E ( 331822) Invalid cursor state__16876356.md	42	covered	No English change required.	English preserves the HDB 5+ condition, example pseudo-code, and CLOSE action.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-12. ERR-5102E ( 331822) Invalid cursor state__9110660.md	61	89	S028-F09-12-U006	cause_action	case 2: cursor CLOSE failure is not exception-handled, causing reuse of same cursor name; add exception handling and identify CLOSE failure cause	sqlca.sqlcode; SQL_SUCCESS; close cursor A; exception handling	FAQE/Home/09. Error Messages/ERR-5102E ( 331822) Invalid cursor state__16876356.md	61	covered	No English change required.	English preserves the HDB 5+ condition, exception-handling pseudo-code, and remediation.	none	Long code block summarized in S028 note.
S028	faq/Home/09. 에러메시지/09-12. ERR-5102E ( 331822) Invalid cursor state__9110660.md	91	116	S028-F09-12-U007	cause_action	case 3: cursor is reused while fetch results remain; DB deletes remaining results only when cursor closes; add CLOSE before reuse	fetch cursor A; open cursor A; SQLFetch(stmt); SQLExecute(stmt); cursor CLOSE	FAQE/Home/09. Error Messages/ERR-5102E ( 331822) Invalid cursor state__16876356.md	91	covered	No English change required.	English preserves the remaining-result cause, both cursor and SQLCLI/ODBC examples, and CLOSE action.	none	English omits the visible "Example 2" label but preserves the second example body and meaning.
S028	faq/Home/09. 에러메시지/09-13. ERR-7101D ( 462877) Protocol header error__6521284.md	1	17	S028-F09-13-U001	metadata	title/source metadata and generated navigation	6521284; ERR-7101D; Protocol header error; 2025-08-07	FAQE/Home/09. Error Messages/ERR-7101D ( 462877) Protocol header error__16876373.md	1	not_applicable	Excluded from technical coverage.	English target has translated metadata, title, source metadata, and generated navigation.	none	Export metadata and TOC are not technical error-message behavior.
S028	faq/Home/09. 에러메시지/09-13. ERR-7101D ( 462877) Protocol header error__6521284.md	19	23	S028-F09-13-U002	version	all Altibase versions	Altibase all versions	FAQE/Home/09. Error Messages/ERR-7101D ( 462877) Protocol header error__16876373.md	19	covered	No English change required.	English preserves the all-version scope.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-13. ERR-7101D ( 462877) Protocol header error__6521284.md	25	34	S028-F09-13-U003	symptom	altibase_boot.log under $ALTIBASE_HOME/trc records ERR-7101d Protocol header error and closes connection	$ALTIBASE_HOME/trc/altibase_boot.log; ERR-7101d(errno=0); Protocol processing failed	FAQE/Home/09. Error Messages/ERR-7101D ( 462877) Protocol header error__16876373.md	25	covered	No English change required.	English preserves the log path and exact message block.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-13. ERR-7101D ( 462877) Protocol header error__6521284.md	36	46	S028-F09-13-U004	cause	altierr 0x7101D shows cmERR_ABORT_PROTOCOL_HEADER_ERROR; incompatible client connection attempt records history and does not affect server operation	altierr 0x7101D; cmERR_ABORT_PROTOCOL_HEADER_ERROR; incompatible client; altibase_boot.log	FAQE/Home/09. Error Messages/ERR-7101D ( 462877) Protocol header error__16876373.md	36	covered	No English change required.	English preserves the altierr output, incompatible-client cause, and no-server-impact note.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-13. ERR-7101D ( 462877) Protocol header error__6521284.md	48	52	S028-F09-13-U005	action	if message continues, identify connecting client and reinstall a server-compatible client	compatible client; reinstall	FAQE/Home/09. Error Messages/ERR-7101D ( 462877) Protocol header error__16876373.md	48	covered	No English change required.	English preserves the client-identification and reinstall action.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-13. ERR-7101D ( 462877) Protocol header error__6521284.md	54	62	S028-F09-13-U006	reference	compatibility rules: below 5.3.3 requires same cm protocol; 5.3.3+ supports backward compatibility only to same or later server; version means first three product-version numbers	5.3.3; cm protocol version; backward compatibility; first 3 digits; patch version	FAQE/Home/09. Error Messages/ERR-7101D ( 462877) Protocol header error__16876373.md	54	covered	No English change required.	English preserves all compatibility-rule bullets.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-13. ERR-7101D ( 462877) Protocol header error__6521284.md	63	69	S028-F09-13-U007	table	server/client version connection examples cover 6.3.1/5.3.3 success, 6.3.1/4.3.9 failure, and 6.1.1/6.3.1 failure	6.3.1; 5.3.3; 4.3.9; 6.1.1; success; failure	FAQE/Home/09. Error Messages/ERR-7101D ( 462877) Protocol header error__16876373.md	63	covered	No English change required.	English preserves all three connection-example table rows and remarks.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-13. ERR-7101D ( 462877) Protocol header error__6521284.md	71	86	S028-F09-13-U008	reference	server and client version checks use altibase -v, sesc -v, apre -v, java -jar Altibase.jar, and Windows altiodbc.dll properties	altibase -v; sesc -v; apre -v; java -jar $ALTIBASE_HOME/lib/Altibase.jar; altiodbc.dll; odbcdll.png	FAQE/Home/09. Error Messages/ERR-7101D ( 462877) Protocol header error__16876373.md	71	covered	No English change required.	English preserves the server/client/JDBC/ODBC version-check examples and screenshot.	none	Long command examples summarized in S028 note.
S028	faq/Home/09. 에러메시지/09-14. ERR-11030 ( 69680) The data file cannot be extended because the requested size is bigger than the maximum size (F__9110712.md	1	17	S028-F09-14-U001	metadata	title/source metadata and generated navigation	9110712; ERR-11030; FID:<0%d>; 2025-08-07	FAQE/Home/09. Error Messages/ERR-11030 ( 69680) The data file cannot be extended because the requested size is bigger than the maximum size (FID_0%d__16876378.md	1	not_applicable	Excluded from technical coverage.	English target has translated metadata, title, source metadata, and generated navigation.	none	Korean export filename is truncated but front matter and title preserve the full error message.
S028	faq/Home/09. 에러메시지/09-14. ERR-11030 ( 69680) The data file cannot be extended because the requested size is bigger than the maximum size (F__9110712.md	19	28	S028-F09-14-U002	overview	error can occur when changing disk tablespace data file size; example ALTER DATAFILE size 200M fails	alter tablespace DISK_USER_TBS alter datafile; /home/altibase_home/dbs/user.dbf; size 200M; ERR-11030	FAQE/Home/09. Error Messages/ERR-11030 ( 69680) The data file cannot be extended because the requested size is bigger than the maximum size (FID_0%d__16876378.md	19	covered	No English change required.	English preserves the overview and failing ALTER TABLESPACE example.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-14. ERR-11030 ( 69680) The data file cannot be extended because the requested size is bigger than the maximum size (F__9110712.md	30	34	S028-F09-14-U003	version	ALTIBASE HDB 4	ALTIBASE HDB 4	FAQE/Home/09. Error Messages/ERR-11030 ( 69680) The data file cannot be extended because the requested size is bigger than the maximum size (FID_0%d__16876378.md	30	covered	No English change required.	English preserves the version scope.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-14. ERR-11030 ( 69680) The data file cannot be extended because the requested size is bigger than the maximum size (F__9110712.md	36	51	S028-F09-14-U004	cause	AUTOEXTEND OFF data file changed larger than maxsize; v$datafiles query checks AUTOEXTEND, INITSIZE, MAXSIZE	V$DATAFILES; AUTOEXTEND; INITSIZE; MAXSIZE; autoextend 1; autoextend 0	FAQE/Home/09. Error Messages/ERR-11030 ( 69680) The data file cannot be extended because the requested size is bigger than the maximum size (FID_0%d__16876378.md	36	covered	No English change required.	English preserves the AUTOEXTEND OFF cause, query, and INITSIZE/MAXSIZE explanation.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-14. ERR-11030 ( 69680) The data file cannot be extended because the requested size is bigger than the maximum size (F__9110712.md	53	64	S028-F09-14-U005	action	change AUTOEXTEND ON before changing data file size; sequence shows autoextend on then size 100M	alter datafile; autoextend on; size 100M	FAQE/Home/09. Error Messages/ERR-11030 ( 69680) The data file cannot be extended because the requested size is bigger than the maximum size (FID_0%d__16876378.md	53	covered	No English change required.	English preserves the two-step solution and exact SQL examples.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-14. ERR-11030 ( 69680) The data file cannot be extended because the requested size is bigger than the maximum size (F__9110712.md	66	76	S028-F09-14-U006	reference	AUTOEXTEND OFF data file only uses initial size; nextsize and maxsize cannot be used with size clause and cause ERR-31001	CREATE TABLESPACE; ALTER TABLESPACE; autoextend off; next 1M; ERR-31001	FAQE/Home/09. Error Messages/ERR-11030 ( 69680) The data file cannot be extended because the requested size is bigger than the maximum size (FID_0%d__16876378.md	66	covered	No English change required.	English preserves the AUTOEXTEND OFF restriction and SQL syntax error example.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-14. ERR-11030 ( 69680) The data file cannot be extended because the requested size is bigger than the maximum size (F__9110712.md	78	93	S028-F09-14-U007	version_condition	ALTIBASE HDB 5+ sets autoextend-off maxsize to OS file limit, shows maxsize 0 in v$datafiles, and allows size changes	ALTIBASE HDB 4.3.9; ALTIBASE HDB 5; OS file limit; v$datafiles; MAXSIZE 0	FAQE/Home/09. Error Messages/ERR-11030 ( 69680) The data file cannot be extended because the requested size is bigger than the maximum size (FID_0%d__16876378.md	80	covered	No English change required.	English preserves the 4.3.9 vs HDB 5 behavior difference and examples.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-14. ERR-11030 ( 69680) The data file cannot be extended because the requested size is bigger than the maximum size (F__9110712.md	95	109	S028-F09-14-U008	command	OS file limit can be checked with ulimit -a	ulimit -a; file size unlimited; open files	FAQE/Home/09. Error Messages/ERR-11030 ( 69680) The data file cannot be extended because the requested size is bigger than the maximum size (FID_0%d__16876378.md	98	covered	No English change required.	English preserves the ulimit command and output example.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-15. ERR-11036 The data file is in use__6521344.md	1	17	S028-F09-15-U001	metadata	title/source metadata and generated navigation	6521344; ERR-11036; 2025-08-07	FAQE/Home/09. Error Messages/ERR-11036 The data file is in use__16876380.md	1	not_applicable	Excluded from technical coverage.	English target has translated metadata, title, source metadata, and generated navigation.	none	Export metadata and TOC are not technical error-message behavior.
S028	faq/Home/09. 에러메시지/09-15. ERR-11036 The data file is in use__6521344.md	19	21	S028-F09-15-U002	version	all versions	all versions	FAQE/Home/09. Error Messages/ERR-11036 The data file is in use__16876380.md	19	covered	No English change required.	English preserves the all-version scope.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-15. ERR-11036 The data file is in use__6521344.md	23	30	S028-F09-15-U003	symptom	ALTER TABLESPACE DROP DATAFILE fails with ERR-11036	alter tablespace SYS_TBS_DISK_DATA drop datafile; /altibase/dbs/DISK_DATA2.dbf; ERR-11036	FAQE/Home/09. Error Messages/ERR-11036 The data file is in use__16876380.md	25	covered	No English change required.	English preserves the symptom and exact SQL/error example.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-15. ERR-11036 The data file is in use__6521344.md	32	44	S028-F09-15-U004	cause	altierr describes data file in use; any data file used at least once cannot be deleted even if it now has only free space; never-used files can be dropped	altierr 0x0109D; 0x11036; smERR_ABORT_CannotRemoveDataFileNode; free space	FAQE/Home/09. Error Messages/ERR-11036 The data file is in use__16876380.md	36	covered	No English change required.	English preserves the altierr text, used-datafile restriction, free-space caveat, and never-used exception.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-15. ERR-11036 The data file is in use__6521344.md	46	58	S028-F09-15-U005	action	there is no way to drop used data files; recreate tablespace by exporting scripts/data, dropping and creating tablespace, then importing	drop datafile; recreate tablespace; export; import	FAQE/Home/09. Error Messages/ERR-11036 The data file is in use__16876380.md	52	covered	No English change required.	English preserves the no-drop conclusion and three recreate steps.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-15. ERR-11036 The data file is in use__6521344.md	60	60	S028-F09-15-U006	empty_heading	참고 사항 heading has no content	참고 사항	FAQE/Home/09. Error Messages/ERR-11036 The data file is in use__16876380.md	17	not_applicable	Excluded from English target.	English target omits the empty source heading.	none	Korean source has an empty reference section; no technical content to carry.
S028	faq/Home/09. 에러메시지/09-16. ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= 숫자)__9110685.md	1	17	S028-F09-16-U001	metadata	title/source metadata and generated navigation	9110685; ERR-11049; MEM_MAX_DB_SIZE; 2025-08-07	FAQE/Home/09. Error Messages/ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= #)__16876385.md	1	not_applicable	Excluded from technical coverage.	English target has translated metadata, title, source metadata, and generated navigation.	none	Export metadata and TOC are not technical error-message behavior.
S028	faq/Home/09. 에러메시지/09-16. ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= 숫자)__9110685.md	19	23	S028-F09-16-U002	version	all ALTIBASE HDB versions	ALTIBASE HDB all versions	FAQE/Home/09. Error Messages/ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= #)__16876385.md	19	covered	No English change required.	English preserves the all-version scope.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-16. ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= 숫자)__9110685.md	25	29	S028-F09-16-U003	cause	sum of all memory tablespaces cannot exceed MEM_MAX_DB_SIZE in altibase.properties; error occurs when all space is exhausted	MEM_MAX_DB_SIZE; $ALTIBASE_HOME/conf/altibase.properties; memory tablespaces	FAQE/Home/09. Error Messages/ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= #)__16876385.md	25	covered	No English change required.	English preserves the MEM_MAX_DB_SIZE cause and property path.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-16. ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= 숫자)__9110685.md	31	42	S028-F09-16-U004	concept	MEM_MAX_DB_SIZE is max memory for memory tablespaces, applies to total usage, excludes memory-table indexes, includes old data for MVCC, and drives autoextension	MEM_MAX_DB_SIZE; memory tablespace; memory table; index size; MVCC; old data	FAQE/Home/09. Error Messages/ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= #)__16876385.md	31	covered	No English change required.	English preserves all MEM_MAX_DB_SIZE definition bullets and the MVCC old-data explanation.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-16. ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= 숫자)__9110685.md	43	64	S028-F09-16-U005	sql	memory usage query reports MAX, TOTAL, ALLOC, USED, USAGE from V$DATABASE and V$MEMTBL_INFO; error occurs when ALLOC_SIZE reaches MEM_MAX_DB_SIZE	V$DATABASE; V$MEMTBL_INFO; MEM_ALLOC_PAGE_COUNT; MEM_FREE_PAGE_COUNT; MEM_MAX_DB_SIZE; ALLOC_SIZE	FAQE/Home/09. Error Messages/ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= #)__16876385.md	43	covered	No English change required.	English preserves the memory usage SQL, output example, and threshold explanation.	none	Long SQL block summarized in S028 note.
S028	faq/Home/09. 에러메시지/09-16. ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= 숫자)__9110685.md	66	74	S028-F09-16-U006	action	increase MEM_MAX_DB_SIZE in altibase.properties, restart Altibase, then investigate table usage and bulk changes	MEM_MAX_DB_SIZE; $ALTIBASE_HOME/conf/altibase.properties; restart; bulk changes	FAQE/Home/09. Error Messages/ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= #)__16876385.md	66	covered	No English change required.	English preserves the required property increase, restart requirement, and post-action investigation.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-16. ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= 숫자)__9110685.md	76	95	S028-F09-16-U007	procedure	change method stops server, edits altibase.properties MEM_MAX_DB_SIZE, then starts server	server stop; vi $ALTIBASE_HOME/conf/altibase.properties; MEM_MAX_DB_SIZE = 2G; server start	FAQE/Home/09. Error Messages/ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= #)__16876385.md	76	covered	No English change required.	English preserves the stop-edit-start sequence and property example.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-16. ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= 숫자)__9110685.md	96	107	S028-F09-16-U008	warning	memory tablespaces store two checkpoint image file sets; disk needs twice memory data usage; 60G MEM_MAX_DB_SIZE needs 120G disk	MEM_MAX_DB_SIZE; memory checkpoint image files; 60G; 120G	FAQE/Home/09. Error Messages/ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= #)__16876385.md	97	covered	No English change required.	English preserves the disk-space warning and 60G/120G example.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-16. ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= 숫자)__9110685.md	108	113	S028-F09-16-U009	warning	Linux/Unix ulimit -a settings max memory size and virtual memory should be at OS maximum	ulimit -a; max memory size; virtual memory	FAQE/Home/09. Error Messages/ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= #)__16876385.md	109	covered	No English change required.	English preserves the Linux/Unix environment setting check.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-16. ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= 숫자)__9110685.md	114	117	S028-F09-16-U010	warning	AIX limits data/rss/fsize should be -1; HP-UX maxdsiz_64bit should exceed MEM_MAX_DB_SIZE; Linux/SunOS not applicable	AIX; /etc/security/limits; data; rss; fsize; HP-UX; kctune; maxdsiz_64bit; Linux; SunOS	FAQE/Home/09. Error Messages/ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= #)__16876385.md	115	covered	No English change required.	English preserves the AIX and HP-UX kernel-parameter requirements and Linux/SunOS exclusion.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-16. ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= 숫자)__9110685.md	118	122	S028-F09-16-U011	reference	MEM_MAX_DB_SIZE reference link	MEM_MAX_DB_SIZE; http://aid.altibase.com/x/6wKB	FAQE/Home/09. Error Messages/ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= #)__16876385.md	119	covered	No English change required.	English target preserves the reference as the local English MEM_MAX_DB_SIZE FAQ URL.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-17. ERR-11075 ( 69749) The transaction has exceeded the lock timeout specified by the user__6521290.md	1	17	S028-F09-17-U001	metadata	title/source metadata and generated navigation	6521290; ERR-11075; 2025-08-07	FAQE/Home/09. Error Messages/ERR-11075 The transaction has exceeded the lock timeout specified by the user__16876388.md	1	not_applicable	Excluded from technical coverage.	English target has translated metadata, title, source metadata, and generated navigation.	none	Export metadata and TOC are not technical error-message behavior.
S028	faq/Home/09. 에러메시지/09-17. ERR-11075 ( 69749) The transaction has exceeded the lock timeout specified by the user__6521290.md	19	23	S028-F09-17-U002	overview	error messages can occur while performing change transactions	change transactions; ERR-11075	FAQE/Home/09. Error Messages/ERR-11075 The transaction has exceeded the lock timeout specified by the user__16876388.md	19	covered	No English change required.	English preserves the overview.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-17. ERR-11075 ( 69749) The transaction has exceeded the lock timeout specified by the user__6521290.md	25	35	S028-F09-17-U003	version	all versions can encounter this error; message differs between HDB 4.3.9~5.3.3 and HDB 5.5.1+	ALTIBASE HDB 4.3.9 ~ 5.3.3; ALTIBASE HDB 5.5.1 or later; ERR-11075	FAQE/Home/09. Error Messages/ERR-11075 The transaction has exceeded the lock timeout specified by the user__16876388.md	25	covered	No English change required.	English preserves the version-specific error-message wording.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-17. ERR-11075 ( 69749) The transaction has exceeded the lock timeout specified by the user__6521290.md	36	49	S028-F09-17-U004	symptom	DDL TRUNCATE fails in session 2 while session 1 has autocommit off and updated the target table	autocommit off; update test_emp_tbl; truncate table test_emp_tbl; ERR-11075	FAQE/Home/09. Error Messages/ERR-11075 The transaction has exceeded the lock timeout specified by the user__16876388.md	36	covered	No English change required.	English preserves the two-session DDL symptom table.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-17. ERR-11075 ( 69749) The transaction has exceeded the lock timeout specified by the user__6521290.md	50	56	S028-F09-17-U005	symptom	memory-table update transaction example with TRX_UPDATE_MAX_LOGSIZE and LOCK_ESCALATION_MEMORY_SIZE ends in ERR-11075	tb_test1; TRX_UPDATE_MAX_LOGSIZE=100000000; LOCK_ESCALATION_MEMORY_SIZE=100000000; ERR-11075	FAQE/Home/09. Error Messages/ERR-11075 The transaction has exceeded the lock timeout specified by the user__16876388.md	50	covered	No English change required.	English preserves the memory-table two-session symptom table.	none	S028 direct inspection.
S028	faq/Home/09. 에러메시지/09-17. ERR-11075 ( 69749) The transaction has exceeded the lock timeout specified by the user__6521290.md	57	64	S028-F09-17-U006	symptom	SELECT FOR UPDATE WAIT 1 and NOWAIT fail when another session already updated the table	SELECT FOR UPDATE WAIT 1; SELECT FOR UPDATE NOWAIT; autocommit off; ERR-11075	FAQE/Home/09. Error Messages/ERR-11075 The transaction has exceeded the lock timeout specified by the user__16876388.md	57	covered	No English change required.	English preserves both WAIT and NOWAIT symptom rows.	none	S028 direct inspection.
