job_id	ko_path	ko_start_line	ko_end_line	ko_unit_id	unit_type	ko_excerpt	required_identifiers	en_target_paths	en_start_line	coverage_status	action	evidence_excerpt	risk	notes
S031	faq/Home/02. 운영 및 관리/02-12. MEM_MAX_DB_SIZE 프로퍼티 설정 변경__8454891.md	232	232	S031-L011	internal_cross_reference	[ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= 숫자).](https://aid.altibase.com/pages/viewpage.action?pageId=9110685)	ERR-11049 ( 69705) Too many pages are allocated ( Maximum Number of Pages= 숫자).; https://aid.altibase.com/pages/viewpage.action?pageId=9110685	FAQE/Home/02. Operation and Management/What is MEM_MAX_DB_SIZE__16875991.md	226	covered	No English change required.	Exact internal/cross-reference URL preserved: https://aid.altibase.com/pages/viewpage.action?pageId=9110685	none	S031 direct link scan.
S031	faq/Home/02. 운영 및 관리/02-12. MEM_MAX_DB_SIZE 프로퍼티 설정 변경__8454891.md	234	234	S031-L012	external_reference	[http://youtube.com/watch?v=tWAC4ghMO3c](https://youtu.be/tWAC4ghMO3c)	http://youtube.com/watch?v=tWAC4ghMO3c; https://youtu.be/tWAC4ghMO3c	FAQE/Home/02. Operation and Management/What is MEM_MAX_DB_SIZE__16875991.md	227	covered	No English change required.	Exact external URL preserved: https://youtu.be/tWAC4ghMO3c	none	S031 direct link scan.
S031	faq/Home/02. 운영 및 관리/02-17. TRANSACTION_TABLE_SIZE 변경 시 고려사항__7341337.md	217	217	S031-L013	internal_cross_reference	[BUG-31862 TRANSACTION_TABLE_SIZE 확장](http://nok.altibase.com/pages/viewpage.action?pageId=6851652)	BUG-31862 TRANSACTION_TABLE_SIZE 확장; http://nok.altibase.com/pages/viewpage.action?pageId=6851652	FAQE/Home/02. Operation and Management/Notes_Considerations when changing TRANSACTION_TABLE_SIZE__16876013.md	210	covered	No English change required.	Exact internal/cross-reference URL preserved: http://nok.altibase.com/pages/viewpage.action?pageId=6851652	none	S031 direct link scan.
S031	faq/Home/02. 운영 및 관리/02-18. 데이터베이스 보안 점검 체크리스트__6521702.md	89	89	S031-L014	internal_cross_reference	SYS 사용자 패스워드 변경 방법은 ['sys 유저 패스워드 변경 방법'](http://aid.altibase.com/x/bINj) 페이지를 참고하세요.	'sys 유저 패스워드 변경 방법'; http://aid.altibase.com/x/bINj	FAQE/Home/02. Operation and Management/Database Security Checklist__22642935.md		covered	No English change required; translated topic/reference context is preserved, exact Korean Confluence URL is not required.	Primary semantic audit covers the referenced FAQ topic or identifier in the English target.	none	S031 treats Korean-only Confluence shortlinks as reference context, not required exact URLs.
S031	faq/Home/02. 운영 및 관리/02-18. 데이터베이스 보안 점검 체크리스트__6521702.md	744	744	S031-L015	support_reference	- 각 필드에 대한 설명은 [General Reference](http://support.altibase.com/kr/manual) 메뉴얼의 데이터 딕셔너리 부분을 참고.	General Reference; http://support.altibase.com/kr/manual	FAQE/Home/02. Operation and Management/Database Security Checklist__22642935.md	732	covered	No English change required; Korean support URL is represented by English support/manual reference or translated reference context.	English target preserves a localized/support or manual reference for the Korean support URL.	none	S031 direct link scan.
S031	faq/Home/02. 운영 및 관리/02-18. 데이터베이스 보안 점검 체크리스트__6521702.md	748	748	S031-L016	support_reference	Administrator's Manual 과 SQL Reference 에서 AUDIT 부분을 참고하여 설정하세요. 매뉴얼 다운로드 페이지 : [http://support.altibase.com/kr/manual](http://support.altibase.com/kr/manual)	http://support.altibase.com/kr/manual; http://support.altibase.com/kr/manual	FAQE/Home/02. Operation and Management/Database Security Checklist__22642935.md	732	covered	No English change required; Korean support URL is represented by English support/manual reference or translated reference context.	English target preserves a localized/support or manual reference for the Korean support URL.	none	S031 direct link scan.
S031	faq/Home/02. 운영 및 관리/02-18. 데이터베이스 보안 점검 체크리스트__6521702.md	807	807	S031-L017	support_reference	Altibase 보안 패치는 [Altibase Performance Solutions](http://support.altibase.com/kr/patch-note)(패치노트) 에서 확인할 수 있습니다.	Altibase Performance Solutions; http://support.altibase.com/kr/patch-note	FAQE/Home/02. Operation and Management/Database Security Checklist__22642935.md	732	covered	No English change required; Korean support URL is represented by English support/manual reference or translated reference context.	English target preserves a localized/support or manual reference for the Korean support URL.	none	S031 direct link scan.
S031	faq/Home/02. 운영 및 관리/02-19. 동시 접속 세션 수(MAX_CLIENT) 증가 시 고려사항__7341076.md	83	83	S031-L018	internal_cross_reference	ALTIBASE HDB 서버 버전에 따라 변경 방법이 상이하므로 반드이 이 페이지([TRANSACTION_TABLE_SIZE 변경 시 고려사항](http://aid.altibase.com/x/GQVw))를 참고하여 진행하시기 바랍니다.	TRANSACTION_TABLE_SIZE 변경 시 고려사항; http://aid.altibase.com/x/GQVw	FAQE/Home/02. Operation and Management/Notes_Considerations when increasing the number of concurrent connection sessions (MAX_CLIENT)__16876028.md		covered	No English change required; translated topic/reference context is preserved, exact Korean Confluence URL is not required.	Primary semantic audit covers the referenced FAQ topic or identifier in the English target.	none	S031 treats Korean-only Confluence shortlinks as reference context, not required exact URLs.
S031	faq/Home/02. 운영 및 관리/02-19. 동시 접속 세션 수(MAX_CLIENT) 증가 시 고려사항__7341076.md	159	159	S031-L019	support_reference	- ALTIBASE HDB 서버 프로퍼티 관련 설명은 [http://support.altibase.com/kr/manual](http://support.altibase.com/kr/manual) 에서 General Reference 메뉴얼을 참고하세요.	http://support.altibase.com/kr/manual; http://support.altibase.com/kr/manual	FAQE/Home/02. Operation and Management/Notes_Considerations when increasing the number of concurrent connection sessions (MAX_CLIENT)__16876028.md		not_applicable	Generic Korean support portal link was not carried as technical content.	Primary FAQ audit covers the technical content; this generic support portal URL is not a source attachment.	generic Korean support URL omitted	S031 classified as nontechnical support portal boilerplate/reference.
S031	faq/Home/02. 운영 및 관리/02-20. 로그디스크 FULL이 발생하는 경우와 대처 방법__9110748.md	32	32	S031-L020	support_reference	- 추가 문의내용 및 업데이트가 필요한 경우 [http://support.altibase.com/kr/](http://support.altibase.com/kr/) 또는 이 페이지에 댓글로 요청 글 남겨주세요.	http://support.altibase.com/kr/; http://support.altibase.com/kr/	FAQE/Home/02. Operation and Management/When log disk is FULL and its countermeasures__16876034.md	30	covered	No English change required; Korean support URL is represented by English support/manual reference or translated reference context.	English target preserves a localized/support or manual reference for the Korean support URL.	none	S031 direct link scan.
S031	faq/Home/02. 운영 및 관리/02-21. 사용자 생성(CREATE USER) 및 패스워드 변경(ALTER USER) 방법__9110757.md	30	30	S031-L021	support_reference	- 추가사항 또는 업데이트가 필요한 경우 [http://support.altibase.com/kr/](http://support.altibase.com/kr/) 또는 이 페이지에 댓글로 요청 글 남겨주세요.	http://support.altibase.com/kr/; http://support.altibase.com/kr/	FAQE/Home/02. Operation and Management/How to create a user (CREATE USER) and change a password (ALTER USER)__16876036.md	30	covered	No English change required; Korean support URL is represented by English support/manual reference or translated reference context.	English target preserves a localized/support or manual reference for the Korean support URL.	none	S031 direct link scan.
S031	faq/Home/02. 운영 및 관리/02-21. 사용자 생성(CREATE USER) 및 패스워드 변경(ALTER USER) 방법__9110757.md	54	54	S031-L022	internal_cross_reference	[http://aid.altibase.com/pages/viewpage.action?pageId=6521708](http://aid.altibase.com/pages/viewpage.action?pageId=6521708)	http://aid.altibase.com/pages/viewpage.action?pageId=6521708; http://aid.altibase.com/pages/viewpage.action?pageId=6521708	FAQE/Home/02. Operation and Management/How to create a user (CREATE USER) and change a password (ALTER USER)__16876036.md		covered	No English change required; translated topic/reference context is preserved, exact Korean Confluence URL is not required.	Primary semantic audit covers the referenced FAQ topic or identifier in the English target.	none	S031 treats Korean-only Confluence shortlinks as reference context, not required exact URLs.
S031	faq/Home/02. 운영 및 관리/02-23. 작업(Job)객체 생성 및 실행 방법__9109696.md	98	98	S031-L023	support_reference	JOB 객체 생성 구문은 SQL Reference 매뉴얼을 참고한다. (매뉴얼 다운로드 페이지 : [http://support.altibase.com/kr/manual](http://support.altibase.com/kr/manual))	http://support.altibase.com/kr/manual; http://support.altibase.com/kr/manual	FAQE/Home/02. Operation and Management/How to create and execute Job objects__16876042.md	105	covered	No English change required; Korean support URL is represented by English support/manual reference or translated reference context.	English target preserves a localized/support or manual reference for the Korean support URL.	none	S031 direct link scan.
S031	faq/Home/02. 운영 및 관리/02-23. 작업(Job)객체 생성 및 실행 방법__9109696.md	278	278	S031-L024	support_reference	- 매뉴얼 다운로드 페이지 : [http://support.altibase.com/kr/manual](http://support.altibase.com/kr/manual)	http://support.altibase.com/kr/manual; http://support.altibase.com/kr/manual	FAQE/Home/02. Operation and Management/How to create and execute Job objects__16876042.md	105	covered	No English change required; Korean support URL is represented by English support/manual reference or translated reference context.	English target preserves a localized/support or manual reference for the Korean support URL.	none	S031 direct link scan.
S031	faq/Home/02. 운영 및 관리/02-25. 테이블스페이스 데이터 파일 경로 변경 방법__9109934.md	334	334	S031-L025	internal_cross_reference	- [로그앵커, 온라인 로그파일, 아카이브 로그파일, 더블 라이트(Double Write)파일 경로 변경 방법](http://aid.altibase.com/pages/viewpage.action?pageId=14057689)	로그앵커, 온라인 로그파일, 아카이브 로그파일, 더블 라이트(Double Write)파일 경로 변경 방법; http://aid.altibase.com/pages/viewpage.action?pageId=14057689	FAQE/Home/02. Operation and Management/How to change the tablespace data file path__16876049.md		covered	No English change required; translated topic/reference context is preserved, exact Korean Confluence URL is not required.	Primary semantic audit covers the referenced FAQ topic or identifier in the English target.	none	S031 treats Korean-only Confluence shortlinks as reference context, not required exact URLs.
S031	faq/Home/02. 운영 및 관리/02-26. 로그앵커, 온라인 로그파일, 아카이브 로그파일, 더블 라이트(Double Write)파일 경로 변경 방법__14057689.md	124	124	S031-L026	internal_cross_reference	- [테이블스페이스 데이터 파일 경로 변경 방법](http://aid.altibase.com/pages/viewpage.action?pageId=9109934)	테이블스페이스 데이터 파일 경로 변경 방법; http://aid.altibase.com/pages/viewpage.action?pageId=9109934	FAQE/Home/02. Operation and Management/How to change the path of log anchor, online log file, archive log file, and double write file__16876052.md		covered	No English change required; translated topic/reference context is preserved, exact Korean Confluence URL is not required.	Primary semantic audit covers the referenced FAQ topic or identifier in the English target.	none	S031 treats Korean-only Confluence shortlinks as reference context, not required exact URLs.
S031	faq/Home/03. 이중화/03-02. 동일 IP로 여러 개의 이중화 객체를 생성하는 방법__12517469.md	111	111	S031-L027	support_reference	- 매뉴얼 다운로드 : [http://support.altibase.com/kr/manual](http://support.altibase.com/kr/manual)	http://support.altibase.com/kr/manual; http://support.altibase.com/kr/manual	FAQE/Home/03. Replication/How to create multiple replication objects with the same IP__16876063.md	111	covered	No English change required; Korean support URL is represented by English support/manual reference or translated reference context.	English target preserves a localized/support or manual reference for the Korean support URL.	none	S031 direct link scan.
S031	faq/Home/03. 이중화/03-03. 알티베이스 이중화 대상 테이블에 대한 DDL 작업__8454667.md	33	33	S031-L028	support_reference	자세한 내용은 [http://support.altibase.com/kr/manual](http://support.altibase.com/kr/manual) 에서 사용하고 있는 버전의 매뉴얼을 참조하십시오.	http://support.altibase.com/kr/manual; http://support.altibase.com/kr/manual	FAQE/Home/03. Replication/DDL operation on the table for Altibase replication__22642943.md	33	covered	No English change required; Korean support URL is represented by English support/manual reference or translated reference context.	English target preserves a localized/support or manual reference for the Korean support URL.	none	S031 direct link scan.
S031	faq/Home/03. 이중화/03-03. 알티베이스 이중화 대상 테이블에 대한 DDL 작업__8454667.md	60	60	S031-L029	support_reference	- 자세한 내용은 [http://support.altibase.com/kr/manual](http://support.altibase.com/kr/manual) 에서 사용하고 있는 버전의 매뉴얼을 참조하십시오.	http://support.altibase.com/kr/manual; http://support.altibase.com/kr/manual	FAQE/Home/03. Replication/DDL operation on the table for Altibase replication__22642943.md	33	covered	No English change required; Korean support URL is represented by English support/manual reference or translated reference context.	English target preserves a localized/support or manual reference for the Korean support URL.	none	S031 direct link scan.
S031	faq/Home/03. 이중화/03-03. 알티베이스 이중화 대상 테이블에 대한 DDL 작업__8454667.md	61	61	S031-L030	support_reference	- ALTIBASE 기술지원본부로부터 기술지원을 받으십시요 ( 서비스포털: [http://support.altibase.com](http://support.altibase.com/) , TEL 02-2082-1114 )	http://support.altibase.com; http://support.altibase.com/	FAQE/Home/03. Replication/DDL operation on the table for Altibase replication__22642943.md	33	covered	No English change required.	Exact support/manual URL preserved: http://support.altibase.com/	none	S031 direct link scan.
S031	faq/Home/03. 이중화/03-04. 이중화 give-up에 대해__9110761.md	30	30	S031-L031	support_reference	- 추가사항 또는 업데이트가 필요한 경우 [http://support.altibase.com/kr/](http://support.altibase.com/kr/) 또는 이 페이지에 댓글로 요청 글 남겨주세요.	http://support.altibase.com/kr/; http://support.altibase.com/kr/	FAQE/Home/03. Replication/Replication give-up__22642945.md	30	covered	No English change required; Korean support URL is represented by English support/manual reference or translated reference context.	English target preserves a localized/support or manual reference for the Korean support URL.	none	S031 direct link scan.
S031	faq/Home/03. 이중화/03-04. 이중화 give-up에 대해__9110761.md	70	70	S031-L032	external_reference	- 이 프로퍼티는 $ALTIBASE_HOME/conf/altibase.properties 에서 수정 가능하며 자세한 내용은 General Reference 메뉴얼의 [REPLICATION_MAX_LOGFILE](https://github.com/ALTIBASE/Documents/blob/master...	REPLICATION_MAX_LOGFILE; https://github.com/ALTIBASE/Documents/blob/master/Manuals/Altibase_7.1/kor/General%20Reference-1.Data%20Types%20%26%20Altibase%20Properties.md#replication_max_logfile	FAQE/Home/03. Replication/Replication give-up__22642945.md	75	covered	No English change required.	Exact external URL preserved: https://github.com/ALTIBASE/Documents/blob/master/Manuals/Altibase_7.1/kor/General%20Reference-1.Data%20Types%20%26%20Altibase%20Properties.md#replication_max_logfile	none	S031 direct link scan.
S031	faq/Home/03. 이중화/03-06. 이중화 객체 생성 및 삭제 방법__13008990.md	30	30	S031-L033	document_attachment	- [D24_ALTIBASE_효율적인_이중화_가이드.pdf](https://docs.altibase.com/download/attachments/13008990/D24_ALTIBASE_%ED%9A%A8%EC%9C%A8%EC%A0%81%EC%9D%B8_%EC%9D%B4%EC%A4%91%ED%99%94...	D24_ALTIBASE_효율적인_이중화_가이드.pdf; https://docs.altibase.com/download/attachments/13008990/D24_ALTIBASE_%ED%9A%A8%EC%9C%A8%EC%A0%81%EC%9D%B8_%EC%9D%B4%EC%A4%91%ED%99%94_%EA%B0%80%EC%9D%B4%EB%93%9C1.pdf?version=1&modificationDate=1544508306000&api=v2	FAQE/Home/03. Replication/How to create_delete replication objects__16876082.md	30	covered	No English change required; exact downloadable URL is preserved.	Exact URL preserved in English target: https://docs.altibase.com/download/attachments/13008990/D24_ALTIBASE_%ED%9A%A8%EC%9C%A8%EC%A0%81%EC%9D%B8_%EC%9D%B4%EC%A4%91%ED%99%94_%EA%B0%80%EC%9D%B4%EB%93%9C1.pdf?version=1&modificationDate=1544508306000&api=v2	none	S031 direct link scan.
S031	faq/Home/03. 이중화/03-06. 이중화 객체 생성 및 삭제 방법__13008990.md	31	31	S031-L034	document_attachment	- [D67_ALTIBASE_이중화_제약사항_가이드.pdf](https://docs.altibase.com/download/attachments/13008990/D67_ALTIBASE_%EC%9D%B4%EC%A4%91%ED%99%94_%EC%A0%9C%EC%95%BD%EC%82%AC%ED%95%AD...	D67_ALTIBASE_이중화_제약사항_가이드.pdf; https://docs.altibase.com/download/attachments/13008990/D67_ALTIBASE_%EC%9D%B4%EC%A4%91%ED%99%94_%EC%A0%9C%EC%95%BD%EC%82%AC%ED%95%AD_%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=1&modificationDate=1544508306000&api=v2	FAQE/Home/03. Replication/How to create_delete replication objects__16876082.md	31	covered	No English change required; exact downloadable URL is preserved.	Exact URL preserved in English target: https://docs.altibase.com/download/attachments/13008990/D67_ALTIBASE_%EC%9D%B4%EC%A4%91%ED%99%94_%EC%A0%9C%EC%95%BD%EC%82%AC%ED%95%AD_%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=1&modificationDate=1544508306000&api=v2	none	S031 direct link scan.
S031	faq/Home/03. 이중화/03-06. 이중화 객체 생성 및 삭제 방법__13008990.md	149	149	S031-L035	support_reference	- 매뉴얼 다운로드 페이지 : [http://support.altibase.com/kr/manual](http://support.altibase.com/kr/manual)	http://support.altibase.com/kr/manual; http://support.altibase.com/kr/manual	FAQE/Home/03. Replication/How to create_delete replication objects__16876082.md	141	covered	No English change required; Korean support URL is represented by English support/manual reference or translated reference context.	English target preserves a localized/support or manual reference for the Korean support URL.	none	S031 direct link scan.
S031	faq/Home/03. 이중화/03-06. 이중화 객체 생성 및 삭제 방법__13008990.md	418	418	S031-L036	support_reference	[http://support.altibase.com/kr/manual](http://support.altibase.com/kr/manual)	http://support.altibase.com/kr/manual; http://support.altibase.com/kr/manual	FAQE/Home/03. Replication/How to create_delete replication objects__16876082.md	141	covered	No English change required; Korean support URL is represented by English support/manual reference or translated reference context.	English target preserves a localized/support or manual reference for the Korean support URL.	none	S031 direct link scan.
S031	faq/Home/03. 이중화/03-07. 이중화 대상 테이블 추가_삭제 방법__13008994.md	119	119	S031-L037	support_reference	[http://support.altibase.com/kr/manual](http://support.altibase.com/kr/manual)	http://support.altibase.com/kr/manual; http://support.altibase.com/kr/manual	FAQE/Home/03. Replication/How to add_delete replication target table__16876094.md	118	covered	No English change required; Korean support URL is represented by English support/manual reference or translated reference context.	English target preserves a localized/support or manual reference for the Korean support URL.	none	S031 direct link scan.
S031	faq/Home/03. 이중화/03-08. 이중화 모니터링 쿼리__9110681.md	176	176	S031-L038	external_reference	| rep_gap | 이중화 갭의 로그파일 사이즈를 프로퍼티 [REPLICATION_GAP_UNIT](https://github.com/ALTIBASE/Documents/blob/master/Manuals/Altibase_7.1/kor/General%20Reference-1.Data%20Types%...	REPLICATION_GAP_UNIT; https://github.com/ALTIBASE/Documents/blob/master/Manuals/Altibase_7.1/kor/General%20Reference-1.Data%20Types%20%26%20Altibase%20Properties.md#replication_gap_unit-%EB%8B%A8%EC%9C%84-%EB%B0%94%EC%9D%B4%ED%8A%B8	FAQE/Home/03. Replication/Replication monitoring query__22642947.md	175	added	Added the Korean-source REPLICATION_GAP_UNIT link to the English FAQ row.	English row now links REPLICATION_GAP_UNIT to the Korean-source GitHub manual URL.	none	S031 direct link scan.
S031	faq/Home/04. 백업 및 복구/04-01. aexport 및 iloader 이용__7341694.md	23	23	S031-L039	support_reference	- 메뉴얼 다운로드 페이지 : [http://support.altibase.com/kr/manual](http://support.altibase.com/kr/manual)	http://support.altibase.com/kr/manual; http://support.altibase.com/kr/manual	FAQE/Home/04. Backup and Recovery/Using aexport and iloader__16876103.md	23	covered	No English change required; Korean support URL is represented by English support/manual reference or translated reference context.	English target preserves a localized/support or manual reference for the Korean support URL.	none	S031 direct link scan.
S031	faq/Home/06. Stored Procedures/06-01. Stored Procedure 내에서 DML 로 영향 받은 레코드 수 확인 방법__8454526.md	41	41	S031-L040	downloadable_support_artifact	IE 에서 프로시저 생성 구문을 복사하면 빈 공간이 생길 수 있으니 필요 시 첨부 파일을 사용하시기 바랍니다. [SP_DML_RECORD_COUNT.txt](https://docs.altibase.com/download/attachments/8454526/SP_DML_RECORD_COUNT.txt?...	SP_DML_RECORD_COUNT.txt; https://docs.altibase.com/download/attachments/8454526/SP_DML_RECORD_COUNT.txt?version=1&modificationDate=1421821636000&api=v2	FAQE/Home/06. Stored Procedure/How to check the number of records affected by DML within the stored procedure__16876157.md	41	covered	No English change required; exact downloadable URL is preserved.	Exact URL preserved in English target: https://docs.altibase.com/download/attachments/8454526/SP_DML_RECORD_COUNT.txt?version=1&modificationDate=1421821636000&api=v2	none	S031 direct link scan.
S031	faq/Home/07. 개발 및 API/07-01. Connection 연결이 끊어지는 경우와 각 경우의 에러 코드 및 에러 메세지(APRE_C_C++, SQLCLI)__9110022.md	30	30	S031-L041	support_reference	- 추가사항 또는 업데이트가 필요한 경우 [http://support.altibase.com/kr/](http://support.altibase.com/kr/) 또는 이 페이지에 댓글로 요청 글 남겨주세요.	http://support.altibase.com/kr/; http://support.altibase.com/kr/	FAQE/Home/07. Development and API/Connection disconnection, error codes, and error messages in each case (APRE_C_C++, SQLCLI)__16876167.md	30	covered	No English change required; Korean support URL is represented by English support/manual reference or translated reference context.	English target preserves a localized/support or manual reference for the Korean support URL.	none	S031 direct link scan.
S031	faq/Home/07. 개발 및 API/07-02. JDBC/07-02-01. Altibase JDBC에서 Fail-Over 사용하는 방법은__9110740.md	83	83	S031-L042	export_artifact_link	import Altibase.jdbc.driver.*; import Altibase.jdbc.driver.ex.*; import java.util.Properties; import java.sql.*; import [java.io](http://java.io).*; class FailOverSamp...	java.io; http://java.io	FAQE/Home/07. Development and API/JDBC/How to use Fail-Over in Altibase JDBC__16876173.md	86	source_limitation	Do not preserve fake HTTP URL; keep the identifier or path as plain text/code in English.	English preserves identifier/path without the fake URL: import java.io.*;	source export auto-linked code or path text as a fake URL	S031 direct link scan.
