job_id	ko_path	ko_start_line	ko_end_line	ko_unit_id	unit_type	ko_excerpt	required_identifiers	en_target_paths	en_start_line	coverage_status	action	evidence_excerpt	risk	notes
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	50	50	S018-D067-U014	paragraph	이미지와 컨테이너... 베이스 이미지... 도커 이미지... 컨테이너... 다중 컨테이너	Image; Base image; Docker image; Container; Altibase database	arch/Home/Altibase Docker Guide/1. Overview of Docker__14647745.md	31	covered	No English change required.	The important concepts in Docker are images and containers... Base image... Docker image... Container...	none	S018 direct inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	52	52	S018-D067-U015	image_reference	이미지와 컨테이너의 관계 이미지; 자료출처 https://docs.docker.com/v17.09/.../container-and-layers	https://docs.docker.com/v17.09/engine/userguide/storagedriver/imagesandcontainers/#container-and-layers	arch/Home/Altibase Docker Guide/1. Overview of Docker__14647745.md	38	covered	No English change required.	Relationship between image and container... Reference source: https://docs.docker.com/v17.09/engine/userguide/storagedriver/imagesandcontainers/#container-and-layers	none	Image URL differs by English export path; reference URL and image semantics preserved.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	54	54	S018-D067-U016	heading	# 도커 설치	Docker Installation	arch/Home/Altibase Docker Guide/2. Docker Installation__14647748.md	13	covered	No English change required.	# 2. Docker Installation	none	S018 direct inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	58	59	S018-D067-U017	paragraph	ubuntu 리눅스 기준... ubuntu나 centos가 아닌 경우 도커 설치페이지 참조	Ubuntu; CentOS; https://docs.docker.com/install/	arch/Home/Altibase Docker Guide/2. Docker Installation__14647748.md	19	covered	No English change required.	This document is based on... Ubuntu Linux... not Ubuntu or CentOS... Docker installation page	none	S018 direct inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	60	61	S018-D067-U018	requirement	Docker 실행 커널 3.10.X 이상; root 권한; docker 그룹	3.10.X; root; sudo; docker group	arch/Home/Altibase Docker Guide/2. Docker Installation__14647748.md	23	covered	No English change required.	The kernel version to run Docker is 3.10.X or later. Docker requires root privileges... add that user to the docker group.	none	S018 direct inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	63	71	S018-D067-U019	command_block	도커 설치 스크립트: sudo wget -qO- http://get.docker.com/ | sh 또는 curl -fsSL https://get.docker.com/ | sudo sh	sudo wget -qO- http://get.docker.com/ | sh; curl -fsSL https://get.docker.com/ | sudo sh	arch/Home/Altibase Docker Guide/2. Docker Installation__14647748.md	27	covered	No English change required.	Docker provides scripts... # sudo wget -qO- http://get.docker.com/ | sh ... # curl -fsSL https://get.docker.com/ | sudo sh	none	S018 direct command inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	73	106	S018-D067-U020	command_output	도커 설치 확인: docker version output with Docker Engine Community 19.03.2	docker version; Client; Server; Version 19.03.2; API 1.40; containerd 1.2.6; runc 1.0.0-rc8	arch/Home/Altibase Docker Guide/2. Docker Installation__14647748.md	37	covered	No English change required.	When the installation is complete, check it by using docker version... Version: 19.03.2... containerd... runc... docker-init...	none	Long output block checked as one installation-validation transcript.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	108	112	S018-D067-U021	heading_paragraph	# Altibase 도커 이미지; Altibase 제공 이미지 사용 또는 사용자 생성	Altibase Docker Image; provided image; user-created image	arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md	13	covered	No English change required.	# 3. Altibase Docker Image... Altibase Docker can use images provided by Altibase or can be created and used by users.	none	S018 direct inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	114	114	S018-D067-U022	heading	## Altibase 도커 이미지 다운로드	Altibase Docker Image Download	arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md	21	covered	No English change required.	# Altibase Docker Image Download	none	S018 direct inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	118	119	S018-D067-U023	paragraph	Docker Hub 또는 docker pull 명령어로 Altibase 도커 이미지 다운로드	Docker Hub; https://hub.docker.com/r/altibase/altibase; docker pull	arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md	25	covered	No English change required.	Docker images provided by Altibase can be downloaded from Docker Hub... docker pull command.	none	S018 direct inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	121	138	S018-D067-U024	command_output	docker pull altibase/altibase; docker images output with latest and 1.06GB	docker pull altibase/altibase; Digest sha256:089a461f...; docker images; altibase/altibase; latest; 1.06GB	arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md	29	covered	No English change required.	# docker pull altibase/altibase... Digest: sha256:089a461f... # docker images... altibase/altibase latest... 1.06GB	none	S018 direct command inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	140	144	S018-D067-U025	heading_paragraph	## Altibase 도커 이미지 만들기; 사용자가 Altibase 도커 이미지를 만드는 방법	Creating Altibase Docker Image	arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md	48	covered	No English change required.	# Creating Altibase Docker Image... Here's how the user can create an Altibase Docker Image.	none	S018 direct inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	146	149	S018-D067-U026	prerequisite	Altibase 도커 이미지 생성을 위해 Altibase 설치 필요; Altibase 설치 매뉴얼 참조	Altibase installation; Installation Manual; Altibase_7.1; Installation.md	arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md	54	covered	No English change required.	To create an Altibase Docker image, Altibase has to be installed first... Altibase Installation Manual	none	English target uses the English installation-guide counterpart retained by earlier pass.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	151	155	S018-D067-U027	paragraph	Dockerfile은 이미지에 패키지나 데이터 추가 방법을 담은 명령어 집합; Build 시 Dockerfile 경로 지정	Dockerfile; Build; image; package; data	arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md	60	covered	No English change required.	Docker files are a set of commands... The name of the Docker file is Dockerfile... path... at the time of build.	none	S018 direct inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	156	172	S018-D067-U028	command_block	Dockerfile example: FROM ubuntu:18.04; MAINTAINER ALTIBASE; limits.conf; vm.swappiness; kernel.sem; COPY; EXPOSE; ENTRYPOINT	FROM ubuntu:18.04; MAINTAINER ALTIBASE; vm.swappiness = 1; kernel.sem = 20000 32000 512 5029; EXPOSE 20300 30300 30310; ENTRYPOINT	arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md	66	covered	No English change required.	FROM ubuntu:18.04... echo "vm.swappiness = 1"... EXPOSE 20300 30300 30310... ENTRYPOINT	none	Dockerfile block checked as one image-build configuration unit.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	174	178	S018-D067-U029	heading_paragraph	초기화 스크립트 작성; ENTRYPOINT 스크립트 또는 명령; set_altibase.env와 docker-entrypoint.sh	ENTRYPOINT; set_altibase.env; docker-entrypoint.sh	arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md	84	covered	No English change required.	Writing the initialization script... ENTRYPOINT... set_altibase.env... docker-entrypoint.sh	none	S018 direct inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	179	220	S018-D067-U030	command_block	docker-entrypoint.sh default USER_ID=sys, USER_PASSWD=manager, db_create, CREATE DATABASE, set_replication_port_no	USER_ID=sys; USER_PASSWD=manager; db_create; CREATE DATABASE mydb; NOARCHIVELOG; REPLICATION_PORT_NO; MASTER_REP_PORT; SLAVE_REP_PORT	arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md	90	covered	No English change required.	docker-entrypoint.sh... USER_ID=sys... CREATE DATABASE mydb... set_replication_port_no... REPLICATION_PORT_NO...	none	Script block split by functional purpose; see note long-block summary.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	221	310	S018-D067-U031	command_block	docker-entrypoint.sh MODE branches: daemon, isql, shell, replication; db create/start, isql, /bin/bash, FILE execution	MODE=daemon; MODE=isql; MODE=shell; MODE=replication; server start; db_start_daemon; isql -u; /bin/bash; FILE	arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md	134	covered	No English change required.	if [[ "${MODE}" == "daemon" ]]... elif [[ "${MODE}" == "isql" ]]... shell... replication...	none	Script block split by functional purpose; see note long-block summary.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	312	392	S018-D067-U032	configuration_block	set_altibase.env example: JAVA_HOME, PATH, LD_LIBRARY_PATH, ALTIBASE_HOME, ALTIBASE_NLS_USE, ALTIBASE_PORT_NO, DB_SIZE, DB_CHARSET, aliases	JAVA_HOME; BASE_PATH; LD_LIBRARY_PATH; ALTIBASE_HOME=/home/altibase/altibase_home; ALTIBASE_NLS_USE=MS949; ALTIBASE_PORT_NO=20300; DB_SIZE=10; DB_CHARSET=MS949; NATIONAL_CHARSET=UTF8	arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md	224	covered	No English change required.	Example of set_altibase.env... export JAVA_HOME... ALTIBASE_HOME... ALTIBASE_NLS_USE=MS949... ALTIBASE_PORT_NO=20300...	none	Environment script block checked as one configuration unit preserving exact variables.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	394	397	S018-D067-U033	heading_paragraph	도커 이미지 생성; docker build 사용	Creating Docker image; docker build	arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md	306	covered	No English change required.	### 4. Creating Docker image... Docker image is created by using the Docker build.	none	S018 direct inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	398	407	S018-D067-U034	command_block	docker build [OPTIONS] PATH | URL | -; --force-rm, --no-cache, --pull, -q, --rm, -t	docker build; --force-rm; --no-cache; --pull; -q; --quiet; --rm; --tag	arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md	310	covered	No English change required.	docker build [OPTIONS] PATH | URL | - OPTIONS: --force-rm... --no-cache... --pull... -t, --tag	none	S018 direct command inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	409	409	S018-D067-U035	external_reference	OPTIONS 자세한 내용은 Docker build command reference	https://docs.docker.com/engine/reference/commandline/build/	arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md	321	covered	No English change required.	More information about OPTIONS can be found here: https://docs.docker.com/engine/reference/commandline/build/	none	S018 direct link inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	411	456	S018-D067-U036	command_output	docker build -t altitest:0.0 ./ output; Step 1/12 through Successfully tagged altitest:0.0	docker build -t altitest:0.0 ./; Step 1/12; FROM ubuntu:18.04; useradd; chown; USER altibase; ENV MODE shell; EXPOSE 20300 30300; Successfully tagged altitest:0.0	arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md	323	covered	No English change required.	# docker build -t altitest:0.0 ./ ... Step 1/12... Successfully built... Successfully tagged altitest:0.0	none	Long output block checked as one build transcript.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	458	458	S018-D067-U037	heading	# Altibase 서비스 컨테이너 생성	Creating Altibase Service Container	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	13	covered	No English change required.	# 4. Creating Altibase Service Container	none	S018 direct inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	462	467	S018-D067-U038	heading_paragraph	컨테이너 생성; 도커이미지로 컨테이너 생성 시 docker run 사용	Creating Container; docker run	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	19	covered	No English change required.	# Creating Container... When creating a container with a docker image, use the docker run.	none	S018 direct inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	468	483	S018-D067-U039	command_block	docker run [OPTIONS] IMAGE... options -a, --cpus, -m, -d, -e, --env-file, -i, --privileged, -t, -u, -v, -w	docker run; --attach; --cpus; --memory; --detach; --env; --env-file; --interactive; --privileged; --tty; --user; --volume; --workdir	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	25	covered	No English change required.	docker run [OPTIONS] IMAGE[:TAG|@DIGEST]... OPTIONS: -a... --cpus... -m... -e... --privileged... -v...	none	S018 direct command inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	485	485	S018-D067-U040	external_reference	OPTION 자세한 내용 Docker run command reference	https://docs.docker.com/engine/reference/run/	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	42	covered	No English change required.	More information about OPTION can be found here: https://docs.docker.com/engine/reference/run/	none	S018 direct link inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	487	522	S018-D067-U041	command_output	컨테이너 생성 예: docker run -it -e MODE=shell --name altibase_test altitest:0.0 bash; Altibase 7.1.0.1.0 output; ls	docker run -it -e MODE=shell; altibase_test; altitest:0.0; Release Version 7.1.0.1.0; ERR-910FB; DB Info; Creating MMDB FILES; ls	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	44	covered	No English change required.	# docker run -it -e MODE=shell --name altibase_test altitest:0.0 bash... Release Version 7.1.0.1.0... # ls...	none	Long output block checked as one create-container transcript.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	524	525	S018-D067-U042	table_row	| 필수 옵션 |  |  |	Required Options	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	81	covered	No English change required.	| Required Options |  |  |	none	S018 direct table-row inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	526	526	S018-D067-U043	table_row	| -e MODE | daemon | Altibase 데이터베이스를 데몬으로 실행하고 터미널을 유지한다. |	-e MODE; daemon	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	83	covered	No English change required.	| -e MODE | daemon | Run the Altibase database as a daemon and maintain a terminal. |	none	S018 direct table-row inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	527	527	S018-D067-U044	table_row	| isql | Altibase 데이터베이스를 실행하고 컨테이너 내부에서 isql에 접속한 상태를 유지한다. |	isql; Altibase database; container	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	84	covered	No English change required.	| isql | Run the Altibase database and maintain a connection to `isql` inside the container. |	none	S018 direct table-row inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	528	528	S018-D067-U045	table_row	| shell | Altibase 데이터베이스를 실행하고 컨테이너 내부에서 shell에 접속한 상태를 유지한다. |	shell; Altibase database; container	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	85	covered	No English change required.	| shell | Run the Altibase database and keep the shell connected inside the container |	none	S018 direct table-row inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	529	529	S018-D067-U046	table_row	| replication | 이중화 연결 추가 노드 생성시에 사용; 마스터 노드 생성시 선택하지 않음 |	replication; additional nodes; master node	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	86	covered	No English change required.	| replication | Use when creating additional nodes for the replication connection. Do not select this option when creating a master node. |	none	S018 direct table-row inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	531	534	S018-D067-U047	heading_paragraph	외부 볼륨 연결; 컨테이너 계층 데이터 삭제; 영속성을 위해 호스트 파일시스템 마운트 데이터 볼륨 사용	external volume; container layer; data persistence; host file system; data volume	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	88	covered	No English change required.	External volume connection... Docker stores the changed data in the container layer... data persistence... data volume...	none	S018 direct inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	535	539	S018-D067-U048	list_item	데이터 볼륨 특징: 재사용/공유, 호스트 직접 접근, 컨테이너 삭제 후 유지	data volume; reused; shared; host; persists	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	94	covered	No English change required.	The characteristics of the data volume... reused and shared... accessed directly from the host... persists even if the container is deleted.	none	S018 direct inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	541	545	S018-D067-U049	command_block	데이터 볼륨 지정: -v [host directory path]:[container directory path] 또는 --mount type=[OPTIONS],source=...,target=...	-v; --mount; source; target; host directory path; container directory path	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	100	covered	No English change required.	-v [host directory path]:[container directory path] or --mount type=[OPTIONS],source=[host directory path],target=[container directory path]	none	S018 direct command inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	547	553	S018-D067-U050	command_block	docker run with --privileged and -v ALTIBASE_DBS/ALTIBASE_LOGS	--privileged; ALTIBASE_DBS; ALTIBASE_LOGS; /home/altibase/altibase_home/dbs; /home/altibase/altibase_home/logs	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	108	covered	No English change required.	# docker run -it --name altibase_test --privileged -v ~/work/ALTIBASE_DBS... -v ~/work/ALTIBASE_LOGS...	none	S018 direct command inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	555	555	S018-D067-U051	heading	## 컨테이너 간 이중화 연결	Replication connection between containers	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	116	covered	No English change required.	# Replication connection between containers	none	S018 direct inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	559	561	S018-D067-U052	paragraph	Altibase 이중화는 로그 전송/재실행으로 양쪽 DB 같은 데이터 유지; 예기치 않은 종료 시 대체 서버로 서비스 재개; 이중화 매뉴얼	Altibase Replication; log; alternate server; https://github.com/ALTIBASE/Documents/blob/master/Manuals/Altibase_7.1/kor/Replication.md	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	120	covered	No English change required.	Altibase Replication... transferring the log... alternate server... manual for replication...	none	English target uses English replication manual counterpart retained by earlier pass.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	562	565	S018-D067-U053	procedure	컨테이너 간 이중화 연결 순서: 도커 네트워크 생성, 마스터 컨테이너 조인, 추가 노드 조인	Docker network; master node; additional node	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	122	covered	No English change required.	The order of replication connections between containers: Create a single Docker network... Join the master node... Join the container of the node to be added...	none	S018 direct inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	566	582	S018-D067-U054	command_block	docker network create and docker inspect syntax/options	docker network create; docker inspect; --attachable; --config-from; --driver; --ipv6; --label; --format; --size; --type	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	130	covered	No English change required.	Create a Docker network... docker network create... docker inspect... OPTIONS...	none	S018 direct command inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	584	598	S018-D067-U055	command_output	Create isolated_network and verify with docker network ls	isolated_network; docker network create --driver bridge; docker network ls; bridge; host; none	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	148	covered	No English change required.	Create a Docker network with the name isolated_network... # docker network create --driver bridge isolated_network... # docker network ls...	none	S018 direct command inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	600	634	S018-D067-U056	command_output	docker inspect 2bb4d1dc2fc3 output for isolated_network	2bb4d1dc2fc3; isolated_network; 172.18.0.0/16; Gateway 172.18.0.1; Containers {}	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	162	covered	No English change required.	Check the details of the created network... # docker inspect 2bb4d1dc2fc3... Subnet 172.18.0.0/16... Gateway 172.18.0.1	none	Long JSON output checked as one network-inspection transcript.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	636	645	S018-D067-U057	command_block	마스터 노드 컨테이너 생성 및 네트워크 조인: --net=isolated_network, --hostname=master, MODE=shell, MASTER_REP_PORT=30300, altitest_master	--net=isolated_network; --hostname=master; MODE=shell; MASTER_REP_PORT=30300; altitest_master	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	198	covered	No English change required.	Join the Docker network while creating the container of the master node... --net=isolated_network... MASTER_REP_PORT=30300... altitest_master	none	S018 direct command inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	647	652	S018-D067-U058	table_row	마스터 노드 필수 옵션: --net, --hostname, -e MASTER_REP_PORT	--net; --hostname; MASTER_REP_PORT; replication port	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	209	covered	No English change required.	Required Options... --net Network name... --hostname Hostname... -e MASTER_REP_PORT Replication port number	none	S018 direct table-row inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	653	663	S018-D067-U059	command_block	추가 노드 컨테이너 생성 및 마스터 네트워크 조인: --hostname=slave, MODE=replication, MASTER_HOST_NAME, MASTER_DB_PORT, MASTER_REP_PORT, SLAVE_HOST_NAME, SLAVE_REP_PORT	--hostname=slave; MODE=replication; MASTER_HOST_NAME=master; MASTER_DB_PORT=20300; MASTER_REP_PORT=30300; SLAVE_HOST_NAME=slave; SLAVE_REP_PORT=30310; altitest_slave	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	215	covered	No English change required.	Join the master node's Docker network... --hostname=slave... MODE=replication... MASTER_HOST_NAME=master... SLAVE_REP_PORT=30310...	none	S018 direct command inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	665	673	S018-D067-U060	table_row	추가 노드 필수 옵션: --net, --hostname, MASTER_HOST_NAME, MASTER_DB_PORT, MASTER_REP_PORT, SLAVE_HOST_NAME, SLAVE_REP_PORT	--net; --hostname; MASTER_HOST_NAME; MASTER_DB_PORT; MASTER_REP_PORT; SLAVE_HOST_NAME; SLAVE_REP_PORT	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	227	covered	No English change required.	Required options... --net... --hostname... MASTER_HOST_NAME... MASTER_DB_PORT... MASTER_REP_PORT... SLAVE_HOST_NAME... SLAVE_REP_PORT...	none	S018 direct table-row inspection.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	675	724	S018-D067-U061	command_output	네트워크 정보 확인: docker inspect output includes altitest_slave 172.18.0.3 and altitest_master 172.18.0.2	docker inspect 2bb4d1dc2fc3; altitest_slave; altitest_master; 172.18.0.3/16; 172.18.0.2/16; MacAddress	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	237	covered	No English change required.	Check the network information... altitest_slave... IPv4Address 172.18.0.3/16... altitest_master... IPv4Address 172.18.0.2/16...	none	Long JSON output checked as one network-inspection transcript.
S018	DOCK/Home/67. Altibase 도커 가이드__14057660.md	726	731	S018-D067-U062	external_reference	Altibase 설정 가이드 support fileDownload no=20; Altibase 7.1 kor README manual	http://support.altibase.com/fileDownload.do?gubun=wp&no=20; Altibase Manual; Altibase_7.1; README.md	arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md	288	covered	No English change required.	Altibase Database Configuration... Altibase Configuration Guide... Altibase Manual...	none	English target uses English manual counterpart where appropriate; support fileDownload URL is preserved.
