job_id	ko_path	ko_start_line	ko_end_line	ko_unit_id	unit_type	ko_excerpt	required_identifiers	en_target_paths	en_start_line	coverage_status	action	evidence_excerpt	risk	notes
S027	faq/Home/09. 에러메시지/09-03. altibase_boot.log의 TRY_COUNT, LOCK_COUNT, MISS_COUNT 메시지 의미__9110174.md	39	51	S027-F09-03-U003	cause	V$MUTEX counters reset after maximum value overflow; column definitions for try_count, lock_count, miss_count	v$mutex; try_count; lock_count; miss_count; value overflow	FAQE/Home/09. Error Messages/altibase_boot.log - TRY_COUNT, LOCK_COUNT, MISS_COUNT__22642967.md	41	covered	No English change required.	English preserves reset cause and column descriptions.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-03. altibase_boot.log의 TRY_COUNT, LOCK_COUNT, MISS_COUNT 메시지 의미__9110174.md	53	70	S027-F09-03-U004	output_example	6.3.1 or earlier V$MUTEX structure uses INTEGER counters with max 2147483647	6.3.1; desc v$mutex; INTEGER; 2147483647; TOTAL_LOCK_TIME_US	FAQE/Home/09. Error Messages/altibase_boot.log - TRY_COUNT, LOCK_COUNT, MISS_COUNT__22642967.md	55	covered	No English change required.	English preserves the 6.3.1-or-earlier V$MUTEX structure and max-value note.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-03. altibase_boot.log의 TRY_COUNT, LOCK_COUNT, MISS_COUNT 메시지 의미__9110174.md	72	89	S027-F09-03-U005	output_example	6.5.1 V$MUTEX structure uses BIGINT counters with max 9223372036854775807	6.5.1; BIGINT; 9223372036854775807; SPIN_VALUE	FAQE/Home/09. Error Messages/altibase_boot.log - TRY_COUNT, LOCK_COUNT, MISS_COUNT__22642967.md	74	covered	No English change required.	English preserves the 6.5.1 V$MUTEX structure and BIGINT max-value note.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-03. altibase_boot.log의 TRY_COUNT, LOCK_COUNT, MISS_COUNT 메시지 의미__9110174.md	91	109	S027-F09-03-U006	output_example	7.1.0 or later V$MUTEX structure adds THREAD_ID for current lock-holding thread	7.1.0; THREAD_ID; VARCHAR(64); current lock-holding thread	FAQE/Home/09. Error Messages/altibase_boot.log - TRY_COUNT, LOCK_COUNT, MISS_COUNT__22642967.md	93	covered	No English change required.	English preserves the 7.1.0-or-later V$MUTEX structure and THREAD_ID meaning.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-03. altibase_boot.log의 TRY_COUNT, LOCK_COUNT, MISS_COUNT 메시지 의미__9110174.md	111	115	S027-F09-03-U007	action	reaching maximum mutex-info column values logs information and requires no special action	altibase_boot.log; Mutex; no action required	FAQE/Home/09. Error Messages/altibase_boot.log - TRY_COUNT, LOCK_COUNT, MISS_COUNT__22642967.md	113	covered	No English change required.	English preserves that the log is not a serious problem and needs no action.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-04. altibase_qp.log의 8자리 errorcode 확인방법__6521445.md	1	17	S027-F09-04-U001	metadata	title/source metadata and generated navigation	6521445; altibase_qp.log; 8-digit errorcode; 2025-08-07	FAQE/Home/09. Error Messages/How to check the 8-digit errorcode of altibase_qp.log__16876313.md	1	not_applicable	Excluded from technical coverage.	English target has translated front matter, title, source metadata, and generated navigation.	none	Export metadata and TOC are not technical error-code behavior.
S027	faq/Home/09. 에러메시지/09-04. altibase_qp.log의 8자리 errorcode 확인방법__6521445.md	19	23	S027-F09-04-U002	version	6.1.1 or earlier uses 8-digit code; 6.3.1 or later uses 5-digit error code	6.1.1; 6.3.1; 8-digit; 5-digit	FAQE/Home/09. Error Messages/How to check the 8-digit errorcode of altibase_qp.log__16876313.md	19	covered	No English change required.	English preserves the version boundary and error-code length distinction.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-04. altibase_qp.log의 8자리 errorcode 확인방법__6521445.md	25	47	S027-F09-04-U003	symptom	altibase_qp.log error-code format differs by version with 6.1.1 and 6.3.1 examples	$ALTIBASE_HOME/trc/altibase_qp.log; errorcode 822329545; ERR-3103c; DROP USER ALTITEST CASCADE	FAQE/Home/09. Error Messages/How to check the 8-digit errorcode of altibase_qp.log__16876313.md	27	covered	No English change required.	English preserves both version examples and the difficulty identifying 6.1.1-or-earlier errors.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-04. altibase_qp.log의 8자리 errorcode 확인방법__6521445.md	49	61	S027-F09-04-U004	procedure	convert decimal 822329545 to hex 3103C0C9, use first five digits 3103C, check with altierr	822329545; 3103C0C9; 3103C; altierr 0x3103C; qpERR_ABORT_QDR_NOT_EXISTS_USER	FAQE/Home/09. Error Messages/How to check the 8-digit errorcode of altibase_qp.log__16876313.md	53	covered	No English change required.	English preserves the conversion method and altierr lookup command.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-04. altibase_qp.log의 8자리 errorcode 확인방법__6521445.md	63	63	S027-F09-04-U005	empty_heading	참고 사항 heading has no content	참고 사항	FAQE/Home/09. Error Messages/How to check the 8-digit errorcode of altibase_qp.log__16876313.md	17	not_applicable	Excluded from English target.	English target omits the empty source heading.	none	Korean source has an empty reference section; no technical content to carry.
S027	faq/Home/09. 에러메시지/09-05. Closed Socket by client is Detected__6521171.md	1	17	S027-F09-05-U001	metadata	title/source metadata and generated navigation	6521171; Closed Socket by client is Detected; 2025-08-07	FAQE/Home/09. Error Messages/Closed Socket by client is Detected__16876319.md	1	not_applicable	Excluded from technical coverage.	English target has translated front matter, title, source metadata, and generated navigation.	none	Export metadata and TOC are not technical error-message behavior.
S027	faq/Home/09. 에러메시지/09-05. Closed Socket by client is Detected__6521171.md	19	27	S027-F09-05-U002	symptom	all-version scope and altibase_boot.log message	All versions; altibase_boot.log; [Notify : Detect] Closed Socket by client is Detected; Session ID = 7687977	FAQE/Home/09. Error Messages/Closed Socket by client is Detected__16876319.md	19	covered	No English change required.	English preserves version scope and exact log message.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-05. Closed Socket by client is Detected__6521171.md	29	33	S027-F09-05-U003	cause	disconnect closes normally; forced client termination or network problem logs message and cleans session	disconnect; client termination; network problem; session cleanup	FAQE/Home/09. Error Messages/Closed Socket by client is Detected__16876319.md	33	covered	No English change required.	English preserves normal disconnect and abnormal disconnect causes.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-05. Closed Socket by client is Detected__6521171.md	35	41	S027-F09-05-U004	action	message is not a server problem; no Altibase server action; check app restart or network	Altibase server; application restart; network	FAQE/Home/09. Error Messages/Closed Socket by client is Detected__16876319.md	41	covered	No English change required.	English preserves no-server-action guidance and app/network checks.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-05. Closed Socket by client is Detected__6521171.md	43	45	S027-F09-05-U005	note	ignore message if there was no service problem	service problem; ignore	FAQE/Home/09. Error Messages/Closed Socket by client is Detected__16876319.md	51	covered	No English change required.	English preserves the ignore-if-no-service-problem note.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-06. ERR-0109D Insufficient memory__6521110.md	1	17	S027-F09-06-U001	metadata	title/source metadata and generated navigation	6521110; ERR-0109D; Insufficient memory; 2025-08-07	FAQE/Home/09. Error Messages/ERR-0109D Insufficient memory__16876324.md	1	not_applicable	Excluded from technical coverage.	English target has translated front matter, title, source metadata, and generated navigation.	none	Export metadata and TOC are not technical error-message behavior.
S027	faq/Home/09. 에러메시지/09-06. ERR-0109D Insufficient memory__6521110.md	19	27	S027-F09-06-U002	version	all versions; same cause may produce this or another error, and cause may vary by Altibase version	All versions; ERR-0109D; Altibase version	FAQE/Home/09. Error Messages/ERR-0109D Insufficient memory__16876324.md	19	covered	No English change required.	English preserves all-version scope and version-dependent error/cause caveat.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-06. ERR-0109D Insufficient memory__6521110.md	29	60	S027-F09-06-U003	symptom	create test tables/indexes, set EXECUTE_STMT_MEMORY_MAXIMUM, 5.5.1+ returns ERR-0109D while 5.3.3 returns ERR-01067	EXECUTE_STMT_MEMORY_MAXIMUM; ERR-0109D; ERR-01067; Query_Execute; 1048576	FAQE/Home/09. Error Messages/ERR-0109D Insufficient memory__16876324.md	29	covered	No English change required.	English preserves setup SQL and version-specific result examples.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-06. ERR-0109D Insufficient memory__6521110.md	62	72	S027-F09-06-U004	cause	altierr explains insufficient memory; memory-table order/group queries use temporary memory; property can reject allocation	altierr 0x0109D; idERR_ABORT_InsufficientMemory; memory table; temporary area; EXECUTE_STMT_MEMORY_MAXIMUM	FAQE/Home/09. Error Messages/ERR-0109D Insufficient memory__16876324.md	62	covered	No English change required.	English preserves altierr output, temporary memory use, and property-based allocation failure.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-06. ERR-0109D Insufficient memory__6521110.md	74	104	S027-F09-06-U005	action	increase EXECUTE_STMT_MEMORY_MAXIMUM; check V$PROPERTY, ALTER SYSTEM to 2G, update altibase.properties for persistence	EXECUTE_STMT_MEMORY_MAXIMUM; V$PROPERTY; ALTER SYSTEM; 2147483648; $ALTIBASE_HOME/conf/altibase.properties	FAQE/Home/09. Error Messages/ERR-0109D Insufficient memory__16876324.md	74	covered	No English change required.	English preserves property default, SQL checks, ALTER SYSTEM example, and persistence step.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-06. ERR-0109D Insufficient memory__6521110.md	106	118	S027-F09-06-U006	note	property is a maximum and does not preallocate memory; set cautiously; contact Altibase support if unresolved	EXECUTE_STMT_MEMORY_MAXIMUM; memory usage; Altibase Technical Support	FAQE/Home/09. Error Messages/ERR-0109D Insufficient memory__16876324.md	108	covered	No English change required.	English preserves maximum-not-preallocation warning, cautious sizing guidance, and support escalation.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-07. ERR-311E0 The estimated size of the index key exceeds the maximum limit__6521026.md	1	17	S027-F09-07-U001	metadata	title/source metadata and generated navigation	6521026; ERR-311E0; 2025-08-07	FAQE/Home/09. Error Messages/ERR-311E0 The estimated size of the index key exceeds the maximum limit__16876328.md	1	not_applicable	Excluded from technical coverage.	English target has translated front matter, title, source metadata, and generated navigation.	none	Export metadata and TOC are not technical error-message behavior.
S027	faq/Home/09. 에러메시지/09-07. ERR-311E0 The estimated size of the index key exceeds the maximum limit__6521026.md	19	23	S027-F09-07-U002	version	6.1.1 or earlier affected; 6.3.1 or later no error	6.1.1; 6.3.1; ERR-311E0	FAQE/Home/09. Error Messages/ERR-311E0 The estimated size of the index key exceeds the maximum limit__16876328.md	19	covered	No English change required.	English preserves the version condition.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-07. ERR-311E0 The estimated size of the index key exceeds the maximum limit__6521026.md	25	29	S027-F09-07-U003	symptom	disk table join/order/group can raise ERR-311E0	disk table; join; Order by; Group by; ERR-311E0	FAQE/Home/09. Error Messages/ERR-311E0 The estimated size of the index key exceeds the maximum limit__16876328.md	27	covered	No English change required.	English preserves the symptom and exact error message.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-07. ERR-311E0 The estimated size of the index key exceeds the maximum limit__6521026.md	31	42	S027-F09-07-U004	cause	altierr output; disk-table join/order/group uses Temp Tablespace; 8K page can fail for records over about 3000 bytes	altierr 0x311E0; qpERR_ABORT_QDX_MAXIMUM_KEY_SIZE_EXCEED; Temp Tablespace; 8K; 3000Bytes	FAQE/Home/09. Error Messages/ERR-311E0 The estimated size of the index key exceeds the maximum limit__16876328.md	35	covered	No English change required.	English preserves altierr details, temp tablespace cause, 8K fixed page size, and approximate 3000-byte note.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-07. ERR-311E0 The estimated size of the index key exceeds the maximum limit__6521026.md	43	76	S027-F09-07-U005	sql	CHAR(6000) disk-table ORDER BY fails before 6.3.1 but succeeds in 6.3.1 example	CREATE TABLE T1; CHAR(6000); SYS_TBS_DISK_DATA; SELECT * FROM T1 ORDER BY I1; 3 rows selected	FAQE/Home/09. Error Messages/ERR-311E0 The estimated size of the index key exceeds the maximum limit__16876328.md	49	covered	No English change required.	English preserves the failing example and the 6.3.1 success example.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-07. ERR-311E0 The estimated size of the index key exceeds the maximum limit__6521026.md	78	96	S027-F09-07-U006	action	use TEMP_TBS_MEMORY hint or upgrade to 6.3.1+	TEMP_TBS_MEMORY; SELECT /*+ TEMP_TBS_MEMORY */; 6.3.1	FAQE/Home/09. Error Messages/ERR-311E0 The estimated size of the index key exceeds the maximum limit__16876328.md	84	covered	No English change required.	English preserves the hint, performance benefit, successful query output, and upgrade guidance.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-07. ERR-311E0 The estimated size of the index key exceeds the maximum limit__6521026.md	98	98	S027-F09-07-U007	empty_heading	참고 사항 heading has no content	참고 사항	FAQE/Home/09. Error Messages/ERR-311E0 The estimated size of the index key exceeds the maximum limit__16876328.md	17	not_applicable	Excluded from English target.	English target omits the empty source heading.	none	Korean source has an empty reference section; no technical content to carry.
S027	faq/Home/09. 에러메시지/09-08. ERR-410D2 (266450) Fetch out of sequence__10060534.md	1	17	S027-F09-08-U001	metadata	title/source metadata and generated navigation	10060534; ERR-410D2; Fetch out of sequence; 2025-08-07	FAQE/Home/09. Error Messages/ERR-410D2 (266450) Fetch out of sequence__16876332.md	1	not_applicable	Excluded from technical coverage.	English target has translated front matter, title, source metadata, and generated navigation.	none	Export metadata and TOC are not technical error-message behavior.
S027	faq/Home/09. 에러메시지/09-08. ERR-410D2 (266450) Fetch out of sequence__10060534.md	19	29	S027-F09-08-U002	overview	version scope for cursor fetch error returning multiple records	Altibase 6.3.1 or later; cursor; fetch	FAQE/Home/09. Error Messages/ERR-410D2 (266450) Fetch out of sequence__16876332.md	19	covered	No English change required.	English preserves overview and 6.3.1-or-later scope.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-08. ERR-410D2 (266450) Fetch out of sequence__10060534.md	31	76	S027-F09-08-U003	symptom	cursor workflow and SESC pseudo-code show ERR-410D2 during FETCH despite remaining records	DECLARE CURSOR; OPEN CURSOR; FETCH CURSOR; SQL_NO_DATA; ERR-410D2	FAQE/Home/09. Error Messages/ERR-410D2 (266450) Fetch out of sequence__16876332.md	31	covered	No English change required.	English preserves cursor workflow and pseudo-code failure point.	none	Long code block summarized in S027 note.
S027	faq/Home/09. 에러메시지/09-08. ERR-410D2 (266450) Fetch out of sequence__10060534.md	78	102	S027-F09-08-U004	output_example	cursor1 output fails with -266450 HY000 after fetch rows	./cursor1; -266450; HY000; Fetch out of sequence; Success close cursor	FAQE/Home/09. Error Messages/ERR-410D2 (266450) Fetch out of sequence__16876332.md	77	covered	No English change required.	English preserves the output example and exact error.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-08. ERR-410D2 (266450) Fetch out of sequence__10060534.md	104	120	S027-F09-08-U005	cause	COMMIT/ROLLBACK after cursor OPEN closes cursor; fetch across commit not ANSI-recommended; first FETCH stores a certain amount in communication buffer	COMMIT; ROLLBACK; ANSI; fetch across commit; communication buffer	FAQE/Home/09. Error Messages/ERR-410D2 (266450) Fetch out of sequence__16876332.md	103	added	Corrected English wording for the communication-buffer amount.	English now says "a certain amount of records is stored in the communication buffer during the first FETCH."	low	S027 corrected wording drift from "large amount" to Korean-source "certain amount".
S027	faq/Home/09. 에러메시지/09-08. ERR-410D2 (266450) Fetch out of sequence__10060534.md	122	150	S027-F09-08-U006	code_example	non-autocommit example performs change DML then COMMIT/ROLLBACK while cursor is open	non-autocommit mode; SQL_SUCCESS; SQL_NO_DATA; COMMIT; ROLLBACK	FAQE/Home/09. Error Messages/ERR-410D2 (266450) Fetch out of sequence__16876332.md	119	covered	No English change required.	English preserves the cursor-open COMMIT/ROLLBACK example.	none	S027 direct inspection.
S027	faq/Home/09. 에러메시지/09-08. ERR-410D2 (266450) Fetch out of sequence__10060534.md	152	166	S027-F09-08-U007	action	solutions are separate fetch/DML sessions, repeated cursor open by buffer size, or fetch across commit; all require application changes	multiple connections; communication buffer; fetch across commit; application changes	FAQE/Home/09. Error Messages/ERR-410D2 (266450) Fetch out of sequence__16876332.md	149	added	Added the missing application-change note.	English now preserves the three remedies and states that all require application changes.	low	S027 added Korean-source requirement omitted from English.
S027	faq/Home/09. 에러메시지/09-08. ERR-410D2 (266450) Fetch out of sequence__10060534.md	168	226	S027-F09-08-U008	code_example	method 1 uses CONN1 for fetch and CONN2 non-autocommit for change DML plus commit/rollback	CONN1; CONN2; AUTOCOMMIT OFF; EXEC SQL AT conn1 FETCH cursor; EXEC SQL AT conn2 commit or rollback	FAQE/Home/09. Error Messages/ERR-410D2 (266450) Fetch out of sequence__16876332.md	165	covered	No English change required.	English preserves the two-session method and example code.	none	Long code block summarized in S027 note.
S027	faq/Home/09. 에러메시지/09-08. ERR-410D2 (266450) Fetch out of sequence__10060534.md	228	280	S027-F09-08-U009	code_example	method 2 uses LIMIT based on 32K Altibase 5+ communication buffer and reopens cursor while changing s_start	Altibase 5; 32K; LIMIT :s_start, n; s_start = s_start + n; CLOSE RELEASE CURSOR	FAQE/Home/09. Error Messages/ERR-410D2 (266450) Fetch out of sequence__16876332.md	225	covered	No English change required.	English preserves 32K buffer condition, LIMIT approach, and repeated-open code.	none	Long code block summarized in S027 note.
S027	faq/Home/09. 에러메시지/09-08. ERR-410D2 (266450) Fetch out of sequence__10060534.md	282	293	S027-F09-08-U010	action	fetch across commit added from 6.3.1; APRE declares CURSOR WITH HOLD	6.3.1; APRE; CURSOR WITH HOLD; SELECT statement	FAQE/Home/09. Error Messages/ERR-410D2 (266450) Fetch out of sequence__16876332.md	277	covered	No English change required.	English preserves the 6.3.1 feature note and WITH HOLD cursor example.	none	S027 direct inspection.
