job_id	ko_path	ko_start_line	ko_end_line	ko_unit_id	unit_type	ko_excerpt	required_identifiers	en_target_paths	en_start_line	coverage_status	action	evidence_excerpt	risk	notes
S015	DOCK/Home/58. Altibase Hibernate 연동가이드__14057878.md	965	1112	S015-D058-U028	appendix_code	Appendix creates Person.java and PersonApp.java for insert/select/update/delete examples	examples.domain; Person.java; PersonApp.java; SessionFactory; Sidu; KIM; LEE; session.save; session.update; session.delete	arch/Home/Hibernate Integration Guide for Altibase__14058388.md	929	added	Updated English source.	English preserves Java source and DML flow; S015 corrected examples.domain and the Person.java sample heading.	none	Full code blocks reviewed directly.
S015	DOCK/Home/58. Altibase Hibernate 연동가이드__14057878.md	1114	1132	S015-D058-U029	procedure	Add Altibase.jar and Hibernate jars, then run AltibaseConnection from Eclipse	Altibase.jar; hibernate related jar files; Java Build Path; Add External JARs; Run	arch/Home/Hibernate Integration Guide for Altibase__14058388.md	1086	covered	No English change required.	English preserves jar-add and run procedures.	none	S015 direct inspection.
S015	DOCK/Home/58. Altibase Hibernate 연동가이드__14057878.md	1134	1154	S015-D058-U030	reference_attachment	Reference documents and legacy Hibernate PDF attachment	Altibase Development Guide; JAVA 개발 가이드; JBoss; TOMCAT; WebSphere; WEBLOGIC; Spring; iBatis; ALTIBASE_Hibernate_연동가이드.pdf; docs.altibase.com/download/attachments/14057878	arch/Home/Hibernate Integration Guide for Altibase__14058388.md	1106	covered	No English change required.	English preserves mapped English references and the Korean-source PDF attachment URL.	none	The Korean JAVA guide link is a legacy # source reference; English references the available English document set.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	1	17	S015-D064-U001	metadata	front matter, source URL, updated stamp, generated TOC	source_url; page_id; updated_at	arch/Home/MyBatis Integration Guide for Altibase__14058349.md	1	not_applicable	Excluded from technical coverage.	Export metadata and generated navigation are not technical MyBatis integration content.	none	English target has its own metadata and split-page structure.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	19	48	S015-D064-U002	overview_support	MyBatis 3.2.8, Altibase 6.3.1, Eclipse, Maven, related guides, support contacts	MyBatis 3.2.8; Altibase 6.3.1; Eclipse; Maven; support.altibase.com; 02-2082-1114; iBatis Integration Guide	arch/Home/MyBatis Integration Guide for Altibase__14058349.md	17	added	Updated English source.	English parent preserves versions, IDE/tools, related guide list, support portal, and support center; S015 restored iBatis Integration Guide in the related documents list.	none	S015 direct inspection.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	50	54	S015-D064-U003	boilerplate	information-only disclaimer, roadmap discretion, intellectual-property notice	disclaimer; roadmap; intellectual property	arch/Home/MyBatis Integration Guide for Altibase__14058349.md	0	not_applicable	Excluded from technical coverage.	Legal boilerplate does not change MyBatis integration semantics.	none	S015 direct inspection.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	56	74	S015-D064-U004	concept	MyBatis persistence framework, SQL separation, architecture, official and Korean reference links	MyBatis; JDBC; SQL; XML; POJO; SqlMapConfig.xml; Mapper; Mapped Statements; blog.mybatis.org; mybatis.github.io/mybatis-3; mybatis.github.io/mybatis-3/ko	arch/Home/MyBatis Integration Guide for Altibase/1. MyBatis Overview__14058351.md	19	added	Updated English source.	English preserves MyBatis concept, architecture image, website links, and now records the Korean MyBatis reference page.	none	S015 direct inspection.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	76	90	S015-D064-U005	dependency	MyBatis 3.2.8 jar download and Maven dependency	pom.xml; org.mybatis; mybatis; 3.2.8; repo1.maven.org; mybatis-3.2.8.jar; Appendix 2	arch/Home/MyBatis Integration Guide for Altibase/1. MyBatis Overview__14058351.md	45	covered	No English change required.	English preserves download URL, jar name, dependency snippet, and Appendix 2 reference.	none	S015 direct inspection.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	92	103	S015-D064-U006	version_condition	iBatis to MyBatis differences and Java required versions	iBatis 2.3; MyBatis 2.5; JDK 1.4; JDK 1.5; MyBatis 3.2; JDK 1.6	arch/Home/MyBatis Integration Guide for Altibase/2. Differences Between MyBatis, and iBatis__14058354.md	19	covered	No English change required.	English preserves the version transition and Java requirements.	none	S015 direct inspection.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	104	140	S015-D064-U007	concept	iBatis/MyBatis package names, parameterMap deprecation, terminology changes, namespace requirement	com.ibatis.*; org.apache.ibatis.*; parameterMap; parameterType; SqlMapConfig; Configuration; sqlMap; mapper; namespace; LobMapper	arch/Home/MyBatis Integration Guide for Altibase/2. Differences Between MyBatis, and iBatis__14058354.md	23	covered	No English change required.	English preserves package, parameterMap, term, and namespace changes with code example.	none	S015 direct inspection.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	142	152	S015-D064-U008	overview	MyBatis sample needs Configuration XML and Mapper XML to map JavaBeans, PreparedStatement parameters, and ResultSets	Configuration XML; Mapper XML; JavaBean; PreparedStatement; ResultSet; appendix	arch/Home/MyBatis Integration Guide for Altibase/3. Sample Preparation using MyBatis__14058356.md	19	covered	No English change required.	English preserves sample preparation scope and appendix reference.	none	S015 direct inspection.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	154	204	S015-D064-U009	code	Mapper XML defines CRUD SQL for users through select/insert/update/delete tags	UserMapper.xml; selectUserData; selectAllUserData; insertUserData; updateUserData; deleteUserData; CRUD; MyBatis-3-User-Guide_ko.pdf	arch/Home/MyBatis Integration Guide for Altibase/3. Sample Preparation using MyBatis__14058356.md	23	added	Updated English source.	English preserves full Mapper XML and tag semantics; S015 corrected CRUB to CRUD.	none	Full XML block reviewed directly.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	204	204	S015-D064-U009-ATT	attachment	MyBatis-3-User-Guide_ko.pdf filename reference without downloadable URL	MyBatis-3-User-Guide_ko.pdf; mybatis.github.io/mybatis-3/ko	arch/Home/MyBatis Integration Guide for Altibase/3. Sample Preparation using MyBatis__14058356.md	75	source_limitation	Recorded source limitation.	Korean source names MyBatis-3-User-Guide_ko.pdf without a downloadable URL; English keeps the MyBatis documentation link.	no downloadable URL in source	S015 did not invent a PDF URL.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	206	249	S015-D064-U010	configuration	mybatis-config.xml sets properties, typeAliases, environments, transactionManager, POOLED dataSource, mappers	mybatis-config.xml; db.properties; typeAliases; transactionManager type="JDBC"; dataSource type="POOLED"; poolPingQuery; poolMaximumActiveConnections; UserMapper.xml; SqlSessionFactory	arch/Home/MyBatis Integration Guide for Altibase/3. Sample Preparation using MyBatis__14058356.md	77	covered	No English change required.	English preserves configuration XML and tag semantics, including multiple DB settings in MyBatis.	none	Full XML block reviewed directly.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	249	249	S015-D064-U010-ATT	attachment	MyBatis-3-User-Guide_ko.pdf filename reference without downloadable URL	MyBatis-3-User-Guide_ko.pdf; mybatis.github.io/mybatis-3/ko	arch/Home/MyBatis Integration Guide for Altibase/3. Sample Preparation using MyBatis__14058356.md	124	source_limitation	Recorded source limitation.	Korean source names MyBatis-3-User-Guide_ko.pdf without a downloadable URL; English links to the English MyBatis docs.	no downloadable URL in source	S015 did not invent a PDF URL.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	251	304	S015-D064-U011	code	Application uses SqlSessionFactory, openSession(false), and Mapper ids for CRUD	SqlSession; SqlSessionFactoryBuilder; openSession(false); selectOne; selectList; update; insert; deleteUserData; MyBatis-3-User-Guide_ko.pdf	arch/Home/MyBatis Integration Guide for Altibase/3. Sample Preparation using MyBatis__14058356.md	126	added	Updated English source.	English preserves application flow, openSession(false), Mapper ids, and CRUD purpose; S015 restored delete wording and corrected CRUD prose.	none	Korean sample code itself calls insert for deleteUserData; English preserves that code.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	304	304	S015-D064-U011-ATT	attachment	MyBatis-3-User-Guide_ko.pdf filename reference without downloadable URL	MyBatis-3-User-Guide_ko.pdf; mybatis.github.io/mybatis-3/ko	arch/Home/MyBatis Integration Guide for Altibase/3. Sample Preparation using MyBatis__14058356.md	175	source_limitation	Recorded source limitation.	Korean source names MyBatis-3-User-Guide_ko.pdf without a downloadable URL; English links to the English MyBatis docs.	no downloadable URL in source	S015 did not invent a PDF URL.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	306	314	S015-D064-U012	overview	Altibase integration requires JDBC Driver and dataSource in Configuration, plus Fail-Over, multi-version, Procedure/Function	Altibase JDBC Driver; dataSource; Fail-Over; multiple Altibase versions; Stored Procedure; Function	arch/Home/MyBatis Integration Guide for Altibase/4. Altibase Integration__22643026.md	19	covered	No English change required.	English preserves Altibase integration section scope.	none	S015 direct inspection.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	316	342	S015-D064-U013	jdbc_driver	Altibase.jar and Altibase5.jar, compatibility by CMP/cm protocol, latest JDBC driver recommendation	Altibase.jar; Altibase5.jar; $ALTIBASE_HOME/lib; java -jar Altibase.jar; CMP:7.1.1; altibase -v; cm protocol version 7.1.1	arch/Home/MyBatis Integration Guide for Altibase/4. Altibase Integration__22643026.md	25	covered	No English change required.	English preserves driver files, compatibility commands, and latest-driver recommendation.	none	S015 direct inspection.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	344	350	S015-D064-U014	procedure	Add Altibase.jar to classpath, web server, or Eclipse Java Build Path	Altibase.jar; classpath; web server; Eclipse; Add External JARs	arch/Home/MyBatis Integration Guide for Altibase/4. Altibase Integration__22643026.md	55	covered	No English change required.	English preserves JDBC driver setup procedure.	none	S015 direct inspection.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	352	410	S015-D064-U015	configuration	Define db.properties and mybatis-config.xml DataSource values for Altibase	jdbc.driver; jdbc.url; jdbc.username; jdbc.password; jdbc:Altibase://IP:port_no/db_name; dataSource type="POOLED"; UserMapper.xml; Altibase.jar; mybatis-3.2.8.jar	arch/Home/MyBatis Integration Guide for Altibase/4. Altibase Integration__22643026.md	63	covered	No English change required.	English preserves db.properties, property table, mybatis-config.xml, and required jar files.	none	S015 direct inspection.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	412	441	S015-D064-U016	failover	Fail-Over URL properties include Healthcheckduration and Failover_source stored in V$SESSION	Altibase 5.3.3; AlternateServers; ConnectionRetryCount; ConnectionRetryDelay; SessionFailOver=off; LoadBalance=off; Healthcheckduration; Failover_source; V$SESSION; FAILOVER_SOURCE; mybatis-3.2.8.jar	arch/Home/MyBatis Integration Guide for Altibase/4. Altibase Integration__22643026.md	125	added	Updated English source.	English preserves Fail-Over URL and full property table; S015 corrected the required jar from iBATIS to mybatis-3.2.8.jar based on the MyBatis context.	source typo corrected	Korean source says ibatis-2.3.4.x.jar in this MyBatis unit, but surrounding MyBatis units require mybatis-3.2.8.jar.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	443	534	S015-D064-U017	multi_version	Altibase5.jar supports simultaneous Altibase v6/v5/v4 connections; load Altibase5 driver first	Altibase5.jar; Altibase.jar; Altibase5.jdbc.driver.AltibaseDriver; Altibase.jdbc.driver.AltibaseDriver; development; release; MultiVersionConnectionMain.java; MultiVersionConnectionDBVersionSelect; mybatis-3.2.8.jar	arch/Home/MyBatis Integration Guide for Altibase/4. Altibase Integration__22643026.md	158	added	Updated English source.	English preserves multi-version setup, environment ids, load-order warning, and required jars; S015 normalized mybatis-3.2.8.jar spelling.	source typo corrected	Korean source uses mybatis.3.2.8.jar in one sentence; English uses the actual jar filename used elsewhere.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	536	583	S015-D064-U018	procedure	Stored Procedure calls require statementType CALLABLE and no parameterMap; PROC_SEL_TEST returns Bean result	PROC_SEL_TEST; TEST_TYPE.TEST_CUR; statementType="CALLABLE"; parameterType="INTEGER"; resultType="User"; mode=IN; jdbcType=INTEGER; mybatis-3.2.8.jar	arch/Home/MyBatis Integration Guide for Altibase/4. Altibase Integration__22643026.md	251	added	Updated English source.	English preserves procedure SQL and Mapper example; S015 normalized required MyBatis jar spelling.	none	Full SQL/XML blocks reviewed directly.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	585	634	S015-D064-U019	function	Stored Function call differs from procedure by call #{OUT} := SUM_FUNC(#{IN}) syntax	sum_func; statementType="CALLABLE"; parameterType="map"; resultType="INTEGER"; resNum; Num1; Num2; Procedure : call PROC_SEL_TEST(#{IN}); Function : call #{OUT} := SUM_FUNC(#{IN}); mybatis-3.2.8.jar	arch/Home/MyBatis Integration Guide for Altibase/4. Altibase Integration__22643026.md	300	added	Updated English source.	English preserves function SQL, Mapper syntax, procedure/function difference, and required jars; S015 normalized jar spelling.	none	Full SQL/XML blocks reviewed directly.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	636	697	S015-D064-U020	spring_integration	Spring-MyBatis integration needs SqlSessionFactory, transactionManager, dataSource, Mapper Bean, mybatis-spring matrix, Maven libraries	mybatis-spring-1.x.x.jar; Java 1.5; MyBatis 3.0.1; MyBatis 3.1.0; Spring 3.0.0; SqlSessionFactoryBean; DataSourceTransactionManager; Altibase.jar; mybatis-3.2.8.jar; mybatis-spring-1.2.1.jar	arch/Home/MyBatis Integration Guide for Altibase/5. MyBatis, Spring, Altibase Integration__22643028.md	19	covered	No English change required.	English preserves setup requirements, compatibility table, ApplicationContext example, and Maven library note.	none	S015 direct inspection.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	699	732	S015-D064-U021	connection_pool	Connection Pool requires Spring integration; examples include AltibaseConnectionPoolDataSource and Apache BasicDataSource	Altibase.jdbc.driver.AltibaseConnectionPoolDataSource; org.apache.commons.dbcp.BasicDataSource; validationQuery; select 1 from dual	arch/Home/MyBatis Integration Guide for Altibase/5. MyBatis, Spring, Altibase Integration__22643028.md	81	covered	No English change required.	English preserves Spring-only limitation and both connection pool examples.	none	S015 direct inspection.
S015	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	734	805	S015-D064-U022	transaction	MyBatis transactions use environments, environment id, and openSession(false) for autocommit=false	<environments>; <environment>; <transactionManager>; SqlSessionFactory; auto-commit; development; release; openSession(false); mybatis-3.2.8.jar	arch/Home/MyBatis Integration Guide for Altibase/6. Transaction Management__22643030.md	19	covered	No English change required.	English preserves transaction management explanation, multi-DB configuration example, MybatisUtil.java, and required jars.	none	S015 direct inspection.
