job_id	ko_path	ko_start_line	ko_end_line	ko_unit_id	unit_type	ko_excerpt	required_identifiers	en_target_paths	en_start_line	coverage_status	action	evidence_excerpt	risk	notes
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	47	47	S016-D036-U011	reference_link	9. 『[Altibase VC 2010 개발가이드](https://docs.altibase.com/pages/viewpage.action?pageId=19334121)』	Altibase VC 2010 Development Guide; pageId=19334121	arch/Home/Altibase Development Guide__14058519.md	37	covered	No English change required.	9. [Altibase VC 2010 Development Guide](https://docs.altibase.com/pages/viewpage.action?pageId=19334121)	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	49	49	S016-D036-U012	reference_link	10. 『[Oracle to Altibase 변환가이드](https://docs.altibase.com/pages/viewpage.action?pageId=7341605)』	ORACLE to ALTIBASE Conversion Guide; pageId=7341605	arch/Home/Altibase Development Guide__14058519.md	38	covered	No English change required.	10. [ORACLE to ALTIBASE Conversion Guide](https://docs.altibase.com/pages/viewpage.action?pageId=7341605)	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	51	54	S016-D036-U013	support	이 문서와 관련된 오류 및 개선사항은 기술지원포털 또는 기술지원센터로 문의주시기 바랍니다. - 기술지원포털 : [http://support.altibase.com](http://support.altibase.com/) ▶ 기술 지식 ▶ Q&A - 기술지원센터 : 02-2082-1114	support.altibase.com; Technical Knowledge > Q&A; 02-2082-1114	arch/Home/Altibase Development Guide__14058519.md	40	covered	No English change required.	For errors and improvements related to this document, contact the technical support portal or technical support center.	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	56	60	S016-D036-U014	boilerplate	이 문서는 정보 제공을 목적으로 제공되며, 사전에 예고 없이 변경될 수 있습니다. 이 문서는 오류가 있을 수 있으며, 상업적 또는 특정 목적에 부합하는 명시적, 묵시적인 책임이 일절 없습니다. 이 문서에 포함된 Altibase 제품의 특징이나 기능의 개발, 발표 등의 시기는 Altibase 재량입니다. Altibase는 이 문서에 대하여 관련된 특허권, 상표권, 저작권 또…	disclaimer; roadmap discretion; intellectual property	arch/Home/Altibase Development Guide__14058519.md	45	not_applicable	Excluded from technical coverage.	English target preserves equivalent legal/support boilerplate.	none	Nontechnical boilerplate recorded explicitly.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	66	66	S016-D036-U015	design_intro	Altibase를 이용하여 DB 또는 시스템 설계를 수행하는 경우 고려할 사항들을 설명합니다. 설계 단계에서 고려하지 못한 사항들은 이후 개발뿐 아니라 운영 단계에까지 미치는 영향이 크기 때문에 반드시 아래 사항들을 고려하여 설계에 참고할 것을 권장합니다.	DB/system design; development and operations impact	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	21	covered	No English change required.	This chapter describes considerations when designing a DB or system using ALTIBASE. Items missed during the design stage can have a significant impact on later development and operation, so use the following i…	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	72	76	S016-D036-U016	replication_design	1. Altibase는 네트워크 기반의 이중화 방식 Altibase는 네트워크를 기반으로 변경 트랜잭션 로그를 송/수신하여 데이터를 동기화 하는 이중화 방식을네트워크 환경에서 발생할 수 밖에 없 채택하고 있습니다. 즉, 일반적으로 사용자가 흔히 이해하는 디스크를 공유하는 방식이 아닙니다. 따라서, 이중화 설계 시 네트워크 환경에서 발생할 수 있는 데이터 전송지연 등을 고려…	network-based replication; Lazy; Eager; replication unit; data transmission delay	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	25	covered	No English change required.	English lines 27-29 preserve network-based replication, non-disk-sharing behavior, data transmission delay, and Lazy/Eager per replication unit.	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	80	80	S016-D036-U017	comparison_table_row	| 성능 | 단독 서버의 90% 성능 수준 | Lazy 방식 대비 성능저하 |	Lazy performance; Eager performance; 90%	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	33	covered	No English change required.	| Performance | 90% performance level of a single server | Performance degradation compared to the Lazy method |	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	81	81	S016-D036-U018	comparison_table_row	| 동기화 | 상대편 서버에 변경트랜잭션 로그의 전송 성공만을 확인하는 구조이기 때문에 성능은 우수한 반면 동기화는 지연될 수 있음 | 상대편 서버에 데이터 불일치를 원천 방지하기 위해 상대편 서버에 Commit 된 후 로컬에도 Commit 되기 때문에 성능은 지연되지만데이터의 동기화 보장. |	Lazy synchronization; Eager synchronization; commit on peer server	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	34	covered	No English change required.	| Synchronization | This structure checks only whether the changed transaction log was transmitted successfully to the peer server, so performance is good but synchronization may be delayed. | To prevent data …	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	84	91	S016-D036-U019	replication_conflict_design	이중화 환경에서는 동일한 Primary Key를 갖는 레코드를 양쪽 서버에서 동시에 서로 다른 값으로 변경할 경우, 서버 간 충돌로 인해 원치 않는 데이터 불일치가 발생할 수 있습니다. 이를 방지하기 위해서는 다음과 같은 설계적 고려가 필요합니다. 1. 업무 로직 분리 변경(Insert/Update/Delete) 작업은 반드시 그룹 내 한쪽 서버에서만 수행되도록 배치하고,…	same Primary Key; Insert; Update; Delete; read-only; PK range; odd/even member IDs	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	38	covered	No English change required.	In a dualized environment, if records with the same primary key are modified simultaneously with different values on both servers, unwanted data inconsistency may occur due to server conflicts. To prevent this…	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	94	96	S016-D036-U020	replication_log_method	Altibase의 이중화는 로컬서버에서 발생한 트랜잭션의 변경로그를 원격서버로 전송하는 형태입니다. 한 개의 SQL문으로 백만 건을 변경한 경우, 원격서버로 한 개의 SQL문이 전송되는 형태가 아닌 백만 건의 변경트랜잭션 로그가 전송되는 구조임을 의미합니다. 이외도 이중화 환경의 주요 고려사항들은 ALTIBASE의 기술문서인『[Altibase 이중화 구성 가이드](http…	one SQL; one million rows; changed transaction logs; replication configuration/constraints guides	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	50	covered	No English change required.	Altibase replication sends the change logs of transactions generated on the local server to the remote server. If one SQL statement changes one million rows, one million changed transaction logs are transmitte…	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	102	102	S016-D036-U021	ha_failover	일반적인 상황에서는 장애가 발생하고 복구가 되면 이중화는 자동으로 자신이 가지고 있는 장애시점에 미처 보내지 못한 트랜잭션 로그를 상대편에 보내어 데이터 동기화를 수행하게 됩니다. 하지만, 네트워크의 특성상 장애 시점에 변경트랜잭션된 로그가 전송되지 않아 데이터 불일치로 인해 서비스를 바로 Fail-Over할 수 없는 업무가 있는지를 고려해야 합니다.	failure recovery; unsent transaction log; data inconsistency; Fail-Over	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	56	covered	No English change required.	Under normal circumstances, when a failure occurs and recovery is performed, replication automatically synchronizes data by sending a transaction log to the other side that has not yet sent to the point of fai…	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	104	104	S016-D036-U022	offline_replicator	반드시 데이터가 동기화 된 이후에만 서비스가 가능한 업무라면 Altibase는 데이터 미전송분에 대한 반영을 위해 Off-Line replicator를 제공하고 있습니다. 다만, 이것은 장애 서버의 디스크에 접속이 가능한 상태에서만 사용이 가능하다는 제약조건이 있습니다. (이 기능을 쓰고자 한다면 공유디스크 장비를 구축하는 것을 권장합니다.)	Off-Line replicator; failed server disk accessible; shared disk recommended	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	58	covered	No English change required.	If a service can be provided only after data is synchronized, ALTIBASE provides an Off-Line replicator to apply unsent data. However, it can be used only when the failed server's disk is accessible. To use thi…	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	106	106	S016-D036-U023	ha_policy	이러한 Off-Line replicator를 사용할 수 있는 환경이 아니라면 프로그램에서 장애시점의 Raw-Data를 누적하여 필요한 부분만큼 정상서버에 반영한 후 서비스를 이관하는 형태의 HA정책을 수립해야 합니다. 예를 들면, 증권사의 경우 대외계를 통해 나가는 모든 데이터는 고유번호로 관리됩니다. 이 번호는 대외계 시스템과 DB에 동일하게 존재하기 때문에 장애 발생시…	Raw-Data; unique numbers; external system; normal server; business logic	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	60	covered	No English change required.	If the Off-Line replicator cannot be used, establish an HA policy in which the program accumulates raw data at the failure point and applies only the necessary portion to the normal server before transferring …	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	108	110	S016-D036-U024	backup_policy	HA외에도 물리적인 디스크 장애로 인한 데이터파일의 손상 및 트랜잭션 로그파일의 손상으로 인한 장애에 대비하여 백업정책을 수립해야 합니다. ALTIBASE의 백업 방식은 아카이브 모드를 이용한 전체 백업 방식과 증분 백업 방식을 모두 제공하고 있습니다. 따라서, 사용자는 백업 시점에 (1) 오프라인 상태에서 모든 필요 파일을 콜드 백업하는 방식, (2) 온라인 상태에서 데…	archive mode; full backup; incremental backup; cold backup; online tablespace backup	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	62	covered	No English change required.	In addition to HA, it is necessary to establish a backup policy for data file damage caused by physical disk failure and failure caused by transaction log file corruption. The Altibase backup method provides b…	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	116	116	S016-D036-U025	backup_table_row	| iLoader 백업 | 주요 테이블 별로 레코드의 현재 값을 저장하는 형태로 iloader로 백업을 받는 시점의 데이터만 백업됩니다. |	iLoader backup; record current values	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	70	covered	No English change required.	| iLoader Backup | Only snapshots of records are stored for each major table. Only data at the time of backup by iLoader is backed up |	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	117	117	S016-D036-U026	backup_table_row	| 콜드 백업 | ALTIBASE 프로세스를 내린 후 모든 필요 파일을 복사하여 보관하는 형태로 파일을 복사한 시점까지만 복구가 가능합니다. |	Cold Backup; copy all required files; restore to copied point	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	71	covered	No English change required.	| Cold Backup | After the ALTIBASE process is shut down, all necessary files are copied and stored. Recovery is possible only up to the point when the files were copied. |	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	118	118	S016-D036-U027	backup_table_row	| 아카이브 전체 백업 | 백업 시점에 트랜잭션 로그파일을 포함하여 전체 데이터베이스 이미지를 백업하기 때문에 파일의 손상이 없는 시점까지 복구가 가능합니다. |	Archive Full Backup; transaction log files; full database image	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	72	covered	No English change required.	| Archive Full Backup | Because the entire database image including transaction log files is backed up at the time of backup, recovery is possible to the point where there is no damage to the files. |	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	119	119	S016-D036-U028	backup_table_row	| 아카이브 증분 백업 | 처음에 한번 전체 백업을 수행하고 다음부터는 변경된 이미지만 백업하는 형태이며, 트랜잭션 로그파일까지 백업하기 때문에 파일의 손상이 없는 시점까지 복구가 가능합니다. 증분 백업본이 많을수록 복구 시간이 오래 걸리기 때문에 이에 대한 검토가 필요합니다. |	Archive Incremental Backup; changed images; recovery time	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	73	covered	No English change required.	| Archive Incremental Backup | A full backup is performed once at the beginning, and only changed images are backed up afterward. Transaction log files are also backed up, so recovery is possible until the poi…	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	121	121	S016-D036-U029	reference_link	백업과 관련하여 『[Altibase 백업정책 결정을 위한 고려사항](https://docs.altibase.com/pages/viewpage.action?pageId=14057586)』문서를 참고하시기 바랍니다.	Considerations for Altibase Backup Policy; pageId=14057586	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	75	covered	No English change required.	For backup, refer to [Considerations for Altibase Backup Policy](https://docs.altibase.com/pages/viewpage.action?pageId=14057586).	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	127	132	S016-D036-U030	table_design	1. 테이블 저장 위치를 목적에 맞게 선정 Altibase는 메모리/디스크 테이블스페이스를 모두 지원합니다. 1. 메모리 테이블스페이스 초고속 처리 성능이 요구되는 업무에 적합합니다. 트랜잭션 빈도가 높고, 데이터 유효기간이 짧은 테이블(예: 세션 정보, 당일 거래 데이터 등)에 권장됩니다.	memory tablespace; high performance; frequent transactions; short data validity	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	79	covered	No English change required.	English lines 81-83 preserve memory/disk tablespace support, high-performance memory workloads, frequent transactions, and short data validity examples.	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	133	133	S016-D036-U031	table_design	2. 디스크 테이블스페이스 장기간 보관 및 대용량 데이터 적재가 필요한 업무에 적합합니다. 이력 데이터, 대량 조회 위주의 테이블에 주로 사용됩니다.	disk tablespace; long-term retention; large volume; historical data	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	84	covered	No English change required.	2. Disk tablespaces are suitable for workloads that require long-term retention and loading large volumes of data. They are mainly used for historical data and tables that are queried in large volumes.	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	134	134	S016-D036-U032	table_design	3. Hybrid Partitioned Table(HPT) 활용 Altibase는 하나의 논리적 테이블을 메모리와 디스크 파티션으로 동시에 구성할 수 있는 HPT 기능을 제공합니다. 예: 최신 N일 데이터를 메모리 파티션에 저장하고, 그 이전 데이터는 디스크 파티션에 저장하여 단일 테이블처럼 관리 가능. 애플리케이션 입장에서는 별도 테이블을 구분할 필요 없이 하나의 테이블…	Hybrid Partitioned Table; HPT; memory partition; disk partition; disk I/O performance	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	85	covered	No English change required.	3. Hybrid Partitioned Table (HPT) can be used to configure one logical table with both memory and disk partitions. For example, the latest N days of data can be stored in memory partitions and older data can b…	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	135	139	S016-D036-U033	data_type_design	2. 컬럼 타입에 대한 고려 Altibase에서 컬럼 타입을 선택할 때는 저장공간 효율성, 처리 성능, 연산 특성을 종합적으로 고려해야 합니다. 특히 숫자형과 날짜형의 경우, Native/Non-Native 타입의 차이와 내부 변환 비용이 성능에 직접적인 영향을 줄 수 있습니다. 다음의 사항들을 컬럼 타입의 선정에 있어 고려할 것을 권장합니다. | **고려사항** | **…	Native; Non-Native; SMALLINT; INTEGER; BIGINT; DOUBLE; NUMERIC(p,s); SUM; AVG	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	87	covered	No English change required.	English lines 89-98 preserve numeric Native/Non-Native tradeoffs, SMALLINT/INTEGER/BIGINT/DOUBLE/NUMERIC guidance, Date/Char/Varchar, and JOIN type matching.	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	140	140	S016-D036-U034	data_type_design	| 날짜형 | 날짜 관련 연산이 중요한 경우라면 Date 타입을 선택하고 검색 및 비교 연산에 국한된 경우라면 Char/Varchar타입을 선택<br>(Date 타입은 8byte로 고정되어 있음) |	Date; Char; Varchar; 8byte	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	97	covered	No English change required.	| Date Type | If the date-related operation is important, select the Date type. If it is limited to search and comparison operations, select the Char/Varchar type. (Date type is fixed at 8 bytes) |	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	141	141	S016-D036-U035	data_type_design	| Join | JOIN 조건에 사용되는 컬럼은 반드시 동일한 타입으로 정의해야 합니다.<br>서로 다른 타입 간 비교 시 내부 형 변환이 발생하여 성능 저하를 유발할 수 있습니다. |	JOIN; same data type; internal type conversion; performance degradation	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	98	covered	No English change required.	| Join | Columns used in JOIN conditions must be defined with the same data type. Comparisons between different data types trigger internal type conversion, which can lead to performance degradation. |	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	142	143	S016-D036-U036	replication_fk_design	3. 이중화 대상인 경우 반드시 Primary Key를 가져야 합니다. 4. Foreign Key는 트랜잭션의 성능을 저하시키기 때문에 무분별한 사용은 자제해야 합니다.	Primary Key; Foreign Key; transaction performance	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	100	covered	No English change required.	English lines 100-102 preserve the primary-key requirement for replicated tables and the foreign-key transaction performance caution.	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	149	149	S016-D036-U037	partition_limitation	Altibase 파티션 테이블의 경우 현재까지 (버전 7.3.0기준) Partitioned Local Index, Non-Partitioned Global Index를 지원하고 있으며 Partitioned Global Index를 지원하지 않습니다. 따라서, 파티션 테이블 전체를 조회하는 조건 절에 파티션 키가 배제된 형태의 조회 시에는 현저한 성능 저하가 발생할 수 있으…	Altibase 7.3.0; Partitioned Local Index; Non-Partitioned Global Index; Partitioned Global Index; partition key	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	106	covered	No English change required.	For the ALTIBASE partition table (as of version 7.3.0), partitioned local indexes and non-partitioned global indexes are supported, and partitioned global indexes are not supported. Therefore, it is recommende…	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	155	163	S016-D036-U038	hardware_design	위에서 언급한 사항들과 관련된 물리적인 고려사항을 정리하여 설명합니다. | | | | **고려사항** | **설명** | | 이중화 | 네트웍을 이용하기 때문에 이중화의 연결은 별도의 Giga-bit 랜카드를 이용하여 서버간에 직접 연결하거나 Private망을 이용한 환경을 권장합니다. | | 디스크 | 백업을 고려할 경우 예측된 DB용량에 추가적으로 테이블스페이스 전체와…	Giga-bit LAN; private network; archive log files; redo log files; capacity estimation guide	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	110	covered	No English change required.	The hardware-related considerations to the information above are summarized and explained in this section.	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	169	171	S016-D036-U039	unsupported_features	Altibase는 SQL92 표준을 준수하지만 타 DBMS와 비교하여 약간 상이한 부분들이 존재합니다. 이와 관련된 자세한 사항은 각 타 DBMS벤더 별로 제공되고 있는 기술문서를 참고하도록 합니다. (Ex)『[MSSQL to Altibase 변환가이드](https://docs.altibase.com/pages/viewpage.action?pageId=7341431)』, …	SQL92; MSSQL to ALTIBASE; ORACLE to ALTIBASE; Altibase/Oracle Comparison	arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md	124	covered	No English change required.	ALTIBASE complies with the SQL92 standard, but there are some differences compared to other DBMSs.	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	177	177	S016-D036-U040	development_intro	개발 단계에서 필요한 고려사항들을 정리하여 설명합니다.	development-stage considerations	arch/Home/Altibase Development Guide/2. Considerations when Developing__14058531.md	21	covered	No English change required.	This chapter summarizes considerations needed during development.	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	183	191	S016-D036-U041	connection_type	1. Altibase 접속 방식의 선택 | **접속방식** | **설명** | | CONNTYPE=1 | TCP/IP 방식의 접속, 일반적인 접속 방식 | | CONNTYPE=2 | UNIX Domain Socket 방식의 접속, 로컬서버 내에서만 사용가능 | | CONNTYPE=3 | IPC 방식의 접속, 로컬서버 내에서만 사용가능 | CONNTYPE=n의 의미는 접속 …	CONNTYPE=1; CONNTYPE=2; CONNTYPE=3; TCP/IP; UNIX Domain Socket; IPC	arch/Home/Altibase Development Guide/2. Considerations when Developing__14058531.md	25	covered	No English change required.	English lines 27-33 preserve CONNTYPE=1/2/3, TCP/IP, UNIX Domain Socket, IPC, remote-server restriction, and local-server recommendation.	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	192	198	S016-D036-U042	auto_commit	2. Altibase는 Auto-Commit 모드가 기본 설정 JDBC는 표준 스펙상 Auto-Commit모드로 접속하게 됩니다. 그 외 응용프로그램은 사용자가 별도로 변경하지 않는 이상 기본적으로 $ALTIBASE_HOME/conf/altibase.properties 파일 내에 정의된 “AUTO_COMMIT” 속성값에 의해 결정됩니다. 이 속성값이 “1” 이면 Auto-…	JDBC; Auto-Commit; AUTO_COMMIT; altibase.properties; ALTER SESSION SET AUTOCOMMIT = FALSE; ALTER SYSTEM	arch/Home/Altibase Development Guide/2. Considerations when Developing__14058531.md	35	covered	No English change required.	English lines 37-45 preserve JDBC auto-commit, AUTO_COMMIT in altibase.properties, restart requirement, ALTER SESSION, and ALTER SYSTEM caveat.	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	204	216	S016-D036-U043	thread_connection_pool	Thread 환경의 프로그램에서는 하나의 연결을 다수의 Thread가 공유할 경우 반드시 해당 연결에 대한 동시성 제어를 개발자가 수행해야 합니다. Altibase는 세션과 서버간의 통신과정에서 약속된 프로토콜을 주고 받습니다. 일반적으로 PREPARE -> BIND -> EXECUTE -> FETCH등의 과정을 거치게 되는데 이 과정이 순차적으로 진행되어야 할 상황에서 …	PREPARE; BIND; EXECUTE; FETCH; Communication link failure; EXEC->INVL; PREP->EXEC; timer	arch/Home/Altibase Development Guide/2. Considerations when Developing__14058531.md	47	covered	No English change required.	English lines 49-61 preserve PREPARE -> BIND -> EXECUTE -> FETCH ordering, Communication link failure examples, concurrency control, and timer caveat.	none	S016 direct inspection.
S016	DOCK/Home/36. Altibase 개발가이드__7341274.md	222	245	S016-D036-U044	resource_release	프로그램에서 수행한 SQL문들은 개별 프로그램과 서버에 prepared 상태로 존재합니다. 이러한 SQL문들은 사용이 완료되면 관련 자원을 해제하도록 코드에 반영하는 것이 바람직합니다. 특히, 자바의 경우 메모리 증가 현상이 발생할 수 있으므로 다음과 같은 코드가 반드시 중요합니다. ``` Connection con = pool.getConnection(); Stateme…	Connection; Statement; ResultSet; rs.close(); stmt.close(); conn.close(); SQLAllocStmt; SQLFreeStmt; SQL_DROP; SQL_CLOSE	arch/Home/Altibase Development Guide/2. Considerations when Developing__14058531.md	63	covered	No English change required.	English lines 65-88 preserve Java close examples and CLI/ODBC SQLAllocStmt, SQLFreeStmt, SQL_CLOSE, and SQL_DROP resource-release rules.	none	S016 direct inspection.
