job_id	ko_path	ko_start_line	ko_end_line	ko_unit_id	unit_type	ko_excerpt	required_identifiers	en_target_paths	en_start_line	coverage_status	action	evidence_excerpt	risk	notes
S014	DOCK/Home/54. Altibase Spring 연동 가이드__7340945.md	322	366	S014-D054-U017	failover	Spring FailOver support, DBCP example URL, FailOver property table, required jars	Altibase v5.3.3; AlternateServers; ConnectionRetryCount; ConnectionRetryDelay; SessionFailOver=off; LoadBalance=off; STF; CTF; FailOverConnection	arch/Home/Spring Integration Guide for Altibase/5. Additional Connection__14058433.md	19	covered	No English change required.	English preserves FailOver version condition, DBCP example, all FailOver property semantics, STF/CTF wording, sample project, and jar list.	none	S014 direct inspection.
S014	DOCK/Home/54. Altibase Spring 연동 가이드__7340945.md	368	433	S014-D054-U018	multi_version	Simultaneously connect Altibase and previous versions using Altibase.jar and Altibase5.jar	Altibase.jar; Altibase5.jar; dataSource1; dataSource2; AccountDao; accountDao1; accountDao2; $ALTIBASE_HOME/lib	arch/Home/Spring Integration Guide for Altibase/5. Additional Connection__14058433.md	59	covered	No English change required.	English preserves multi-version rationale, applicationContext.xml example, AccountApp.java bean lookups, required jars, and screenshot context.	none	S014 direct inspection.
S014	DOCK/Home/54. Altibase Spring 연동 가이드__7340945.md	435	453	S014-D054-U019	transaction	Spring transaction management overview and local/distributed manager classes	PlatformTransactionManager; DataSourceTransactionManager; JtaTransactionManager; TransactionProxyFactoryBean	arch/Home/Spring Integration Guide for Altibase/6. Transaction Manager__14058437.md	19	covered	No English change required.	English preserves direct/declarative transaction handling, local and distributed manager classes, and TransactionProxyFactoryBean use.	none	S014 direct inspection.
S014	DOCK/Home/54. Altibase Spring 연동 가이드__7340945.md	455	497	S014-D054-U020	transaction	DataSourceTransactionManager bean and txProxyTemplate example	DataSourceTransactionManager; applicationContext.xml; transactionManager; txProxyTemplate; PROPAGATION_REQUIRED; accountService	arch/Home/Spring Integration Guide for Altibase/6. Transaction Manager__14058437.md	27	covered	No English change required.	English preserves DataSourceTransactionManager setup, transactionManager reference, txProxyTemplate, and accountService target example.	none	S014 direct inspection.
S014	DOCK/Home/54. Altibase Spring 연동 가이드__7340945.md	499	531	S014-D054-U021	table_row	TransactionProxyFactoryBean properties and transaction attribute table	target; transactionManager; transactionAttributes; PROPAGATION; ISOLATION_NAME; readOnly; timeout; +,-Exception; READ_COMMITTED; SERIALIZABLE; REPETABLE_READ	arch/Home/Spring Integration Guide for Altibase/6. Transaction Manager__14058437.md	63	covered	No English change required.	English preserves target, transactionManager, transactionAttributes, prop syntax, all table rows, and Altibase-supported isolation levels.	none	S014 direct inspection.
S014	DOCK/Home/54. Altibase Spring 연동 가이드__7340945.md	533	564	S014-D054-U022	code	TransactionProxyFactoryBean declarative transaction applicationContext.xml example	transactionManager; txProxyTemplate; get*; add*; accountService; com.altibase.banking.AccountService	arch/Home/Spring Integration Guide for Altibase/6. Transaction Manager__14058437.md	90	covered	No English change required.	English preserves the declarative transaction bean example.	none	S014 direct inspection.
S014	DOCK/Home/54. Altibase Spring 연동 가이드__7340945.md	566	646	S014-D054-U023	transaction	Distributed transaction processing with JOTM, JtaTransactionManager, AltibaseXADataSource, JOTM jars, cglib-nodep	JOTM; JotmFactoryBean; JtaTransactionManager; Altibase.jdbc.driver.AltibaseXADataSource; carol-2.0.5.jar; connector-1_5.jar; howl-0.1.11.jar; jotm.jar; jta-spec1_0_1.jar; xapool-1.5.0.jar; cglib-nodep-2.1.3.jar	arch/Home/Spring Integration Guide for Altibase/6. Transaction Manager__14058437.md	123	covered	No English change required.	English preserves distributed transaction setup, XA data sources, JOTM factory, transaction manager, required jar list, and JOTM download URL.	none	S014 direct inspection.
S014	DOCK/Home/54. Altibase Spring 연동 가이드__7340945.md	648	697	S014-D054-U024	lob	LobConnection rules: autocommit false, TransactionManager bean, allowed propagation values, LobLocator error, applicationContext.xml example	LOB; autocommit; false; TransactionManager; PROPAGATION_REQUIRED; PROPAGATION_REQUIRES_NEW; PROPAGATION_NESTED; LobLocator can not span the transaction 101858625; LobConnection	arch/Home/Spring Integration Guide for Altibase/7. Considerations_Notes for Spring Integration__14058445.md	19	covered	No English change required.	English preserves LOB transaction requirements, allowed propagation values, query/insert error text, and LobConnection example.	none	S014 direct inspection.
S014	DOCK/Home/54. Altibase Spring 연동 가이드__7340945.md	699	864	S014-D054-U025	appendix	HelloSpring appendix: project creation, GreetingService, GreetingServiceImp, applicationContext.xml, HelloApp, jars, run output	HelloSpring; GreetingService; GreetingServiceImp; applicationContext.xml; greetingService; HelloApp; spring.jar; common-logging.jar; Hello	arch/Home/Spring Integration Guide for Altibase/8. Appendix - HelloSpring__14058449.md	19	covered	No English change required.	English appendix preserves the sample purpose, Eclipse steps, Java/XML code, jar setup, and console output.	none	S014 direct inspection.
S014	DOCK/Home/54. Altibase Spring 연동 가이드__7340945.md	866	868	S014-D054-U026	attachment	Spring Korean source PDF attachments including old Spring 2.5 document	ALTIBASE_Spring_연동가이드.pdf; ALTIBASE_Spring_연동가이드_2.5.pdf; docs.altibase.com/download/attachments/7340945	arch/Home/Spring Integration Guide for Altibase__14058410.md	39	covered	No English change required.	English Korean Source Attachments section preserves both URL-backed PDF attachments.	none	URL-backed document-format attachments preserved.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	1	17	S014-D055-U001	metadata	front matter, source URL, updated stamp, generated TOC	source_url; page_id; updated_at	arch/Home/iBatis Integration Guide for Altibase__14058303.md	1	not_applicable	Excluded from technical coverage.	Export metadata and generated navigation are not technical iBATIS integration content.	none	English target has its own metadata and split-page navigation.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	19	19	S014-D055-U002	export_artifact	standalone SessionFailOver text before overview	SessionFailOver	arch/Home/iBatis Integration Guide for Altibase/3. Altibase Integration__14058309.md	127	not_applicable	Excluded as export artifact.	Standalone source word has no independent procedure; SessionFailOver semantics are covered in FailOver property rows.	none	S014 direct inspection.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	21	52	S014-D055-U003	overview_support	iBATIS and iBATIS+Spring integration scope, versions, Eclipse, related guides, support contacts	iBATIS 2.3.4; Spring Framework 2.5.6; Altibase v5.3.3; Eclipse; support.altibase.com; 02-2082-1114	arch/Home/iBatis Integration Guide for Altibase__14058303.md	17	covered	No English change required.	English parent preserves scope, version basis, examples, related guide list, support portal, and support center.	none	Korean self-reference to iBATIS guide is the English target itself.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	54	58	S014-D055-U004	boilerplate	information-only disclaimer, roadmap discretion, and intellectual-property notice	disclaimer; roadmap; intellectual property	arch/Home/iBatis Integration Guide for Altibase__14058303.md	0	not_applicable	Excluded from technical coverage.	Legal boilerplate does not change iBATIS integration semantics.	none	S014 direct inspection.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	60	82	S014-D055-U005	concept	iBATIS overview, ORM role, SQL XML separation, SqlMap/SqlMapConfig mapping, architecture link	ORM; Object Relational Mapping; JavaBean; SqlMap XML; CRUD; SqlMapConfig; http://ibatis.apache.org	arch/Home/iBatis Integration Guide for Altibase/1. iBatis Overview__14058305.md	19	covered	No English change required.	English preserves the iBATIS concept, XML-separated SQL behavior, mapping flow, diagram, and architecture URL.	none	S014 direct inspection.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	84	90	S014-D055-U006	dependency	iBATIS download and jar consolidation from ibatis-comm.jar and ibatis-sqlmap.jar to ibatis-2.3.4.x.jar	http://ibatis.apache.org/java.cgi; ibatis-2.3.4.726.zip; ibatis-2.3.4.726.jar; ibatis-comm.jar; ibatis-sqlmap.jar; ibatis-2.3.4.x.jar	arch/Home/iBatis Integration Guide for Altibase/1. iBatis Overview__14058305.md	35	added	Updated English source.	English now explicitly says prior ibatis-comm.jar and ibatis-sqlmap.jar files were consolidated into ibatis-2.3.4.x.jar.	none	English updated in S014 for clearer Korean-source semantics.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	92	96	S014-D055-U007	overview	Sample preparation requires SqlMapConfig XML and SqlMap XML to map JavaBeans, PreparedStatement parameters, and ResultSets	SqlMapConfig XML; SqlMap XML; JavaBean; PreparedStatement; ResultSet; appendix	arch/Home/iBatis Integration Guide for Altibase/2. Sample Preparation using iBATIS__14058307.md	19	covered	No English change required.	English preserves sample preparation requirements and appendix reference.	none	S014 direct inspection.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	98	167	S014-D055-U008	code	Person.xml SqlMap example defines resultMap and CRUD statements	Person.xml; resultMap; getPerson; insertPerson; updatePerson; deletePerson; getAllPersons; PERSON; PER_ID	arch/Home/iBatis Integration Guide for Altibase/2. Sample Preparation using iBATIS__14058307.md	23	covered	No English change required.	English preserves the SqlMap purpose and full Person.xml CRUD example.	none	Full code block reviewed directly.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	169	169	S014-D055-U009	reference	SqlMap tag explanation for resultMap and CRUD tags	resultMap; insert; update; delete; select	arch/Home/iBatis Integration Guide for Altibase/2. Sample Preparation using iBATIS__14058307.md	92	added	Updated English source.	English now clearly explains that resultMap maps ResultSet data and insert/update/delete/select define CRUD SQL statements.	none	English updated in S014.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	171	171	S014-D055-U009-ATT	attachment	iBATIS-SqlMaps-2-ko.pdf filename reference without downloadable URL	iBATIS-SqlMaps-2-ko.pdf; http://ibatis.apache.org	arch/Home/iBatis Integration Guide for Altibase/2. Sample Preparation using iBATIS__14058307.md	94	source_limitation	Recorded source limitation.	Korean source names iBATIS-SqlMaps-2-ko.pdf without a downloadable URL; English references iBATIS-SqlMaps-2-en.pdf.	no downloadable URL in source	S014 did not invent a URL for the attachment filename.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	173	222	S014-D055-U010	code	SqlMapConfigExample.xml defines properties, settings, transactionManager/dataSource, pool properties, and sqlMap	SqlMapConfigExample.xml; db.properties; cacheModelsEnabled; maxRequests; Pool.MaximumActiveConnections; Pool.PingQuery; select 1 from dual; Person.xml	arch/Home/iBatis Integration Guide for Altibase/2. Sample Preparation using iBATIS__14058307.md	96	covered	No English change required.	English preserves the SqlMapConfig file purpose, full example, and tag explanations for properties, settings, transactionManager/dataSource, and SqlMap.	none	Full code block reviewed directly.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	224	224	S014-D055-U010-ATT	attachment	iBATIS-SqlMaps-2-ko.pdf filename reference without downloadable URL	iBATIS-SqlMaps-2-ko.pdf; http://ibatis.apache.org	arch/Home/iBatis Integration Guide for Altibase/2. Sample Preparation using iBATIS__14058307.md	145	source_limitation	Recorded source limitation.	Korean source names iBATIS-SqlMaps-2-ko.pdf without a downloadable URL; English references iBATIS-SqlMaps-2-en.pdf.	no downloadable URL in source	S014 did not invent a URL for the attachment filename.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	226	247	S014-D055-U011	configuration	iBATIS.Net SqlMap.config ODBC setup requires Altibase ODBC Driver, User DSN, Odbc2.0 provider, DSN connectionString	SqlMap.config; ODBC; Altibase ODBC Driver; User DSN; Windows 환경의 Altibase ODBC 개발가이드; Odbc2.0; DSN=Altibase5; USER ID=sys; PASSWORD=manager	arch/Home/iBatis Integration Guide for Altibase/2. Sample Preparation using iBATIS__14058307.md	147	added	Updated English source.	English now names "Altibase ODBC Development Guide in Windows Environment" instead of an unclear short title while preserving Odbc2.0 and DSN semantics.	none	English updated in S014.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	248	303	S014-D055-U012	code	PersonApp.java application example obtains SqlMapClient and calls CRUD methods	SqlMapClient; SqlMapConfigExample.xml; Resources.getResourceAsReader; SqlMapClientBuilder.buildSqlMapClient; insertPerson; getAllPersons; getPerson; updatePerson; deletePerson	arch/Home/iBatis Integration Guide for Altibase/2. Sample Preparation using iBATIS__14058307.md	167	covered	No English change required.	English preserves SqlMapClient setup, CRUD method calls, and method-name summary.	none	Full code block reviewed directly.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	305	305	S014-D055-U012-ATT	attachment	iBATIS-SqlMaps-2-ko.pdf filename reference without downloadable URL	iBATIS-SqlMaps-2-ko.pdf; http://ibatis.apache.org	arch/Home/iBatis Integration Guide for Altibase/2. Sample Preparation using iBATIS__14058307.md	222	source_limitation	Recorded source limitation.	Korean source names iBATIS-SqlMaps-2-ko.pdf without a downloadable URL; English references iBATIS-SqlMaps-2-en.pdf.	no downloadable URL in source	S014 did not invent a URL for the attachment filename.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	307	315	S014-D055-U013	overview	Altibase integration chapter covers JDBC driver setup, dataSource in SqlMapConfig, FailOver, multi-version, Procedure/Function	Altibase JDBC Driver; SqlMapConfig; dataSource; FailOver; Stored Procedure; Function	arch/Home/iBatis Integration Guide for Altibase/3. Altibase Integration__14058309.md	19	covered	No English change required.	English preserves the chapter scope.	none	S014 direct inspection.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	317	343	S014-D055-U014	jdbc_driver	Altibase.jar and Altibase5.jar locations, JDBC version command, CM/CMP compatibility, latest-driver recommendation	Altibase.jar; Altibase5.jar; $ALTIBASE_HOME/lib; java –jar Altibase.jar; CMP:5.6.1; altibase -v; cm protocol version 5.6.1	arch/Home/iBatis Integration Guide for Altibase/3. Altibase Integration__14058309.md	21	covered	No English change required.	English preserves driver locations, Altibase5.jar condition, both version checks, CM/CMP compatibility, and latest-driver recommendation.	none	S014 direct inspection.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	345	357	S014-D055-U015	procedure	JDBC driver setup in classpath, web-server directory, or Eclipse JRE System Library J2SE-1.5	Altibase.jar; classpath; web server; JRE System Library; J2SE-1.5; Add External JARs	arch/Home/iBatis Integration Guide for Altibase/3. Altibase Integration__14058309.md	47	covered	No English change required.	English preserves classpath/web-server placement and Eclipse Add External JARs sequence.	none	S014 direct inspection.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	359	409	S014-D055-U016	configuration	SqlMapConfig dataSource setup using db.properties, SIMPLE transaction manager, property table, required jars	db.properties; driver; url; username; password; jdbc:Altibase://192.168.1.35:21129/mydb; SIMPLE; JDBC.Driver; JDBC.ConnectionURL; Altibase.jar; ibatis-2.3.4.x.jar	arch/Home/iBatis Integration Guide for Altibase/3. Altibase Integration__14058309.md	59	covered	No English change required.	English preserves the db.properties values, table, SqlMapConfigExample.xml mapping, and required jar list.	none	S014 direct inspection.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	411	437	S014-D055-U017	failover	FailOverSample db.properties URL and property table	Altibase v5.3.3; AlternateServers; ConnectionRetryCount; ConnectionRetryDelay; SessionFailOver=off; LoadBalance=off; STF; CTF; FailOverSample	arch/Home/iBatis Integration Guide for Altibase/3. Altibase Integration__14058309.md	109	covered	No English change required.	English preserves FailOver version condition, URL properties, full property table, STF/CTF semantics, and required jars.	none	S014 direct inspection.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	439	527	S014-D055-U018	multi_version	Altibase5.jar multi-version integration, driver load order, two db.properties files, two SqlMapConfig files, PersonApp setup	Altibase5.jar; Altibase5.jdbc.driver.AltibaseDriver; Altibase.jdbc.driver.AltibaseDriver; SqlMapConfigExample1.xml; SqlMapConfigExample2.xml; db.properties1; db.properties2; $ALTIBASE_HOME/lib	arch/Home/iBatis Integration Guide for Altibase/3. Altibase Integration__14058309.md	137	added	Updated English source.	English preserves multi-version conditions, driver class names, separate config files, load-order warning, and required jars; S014 clarified the load-order explanation.	none	English updated in S014.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	529	605	S014-D055-U019	procedure	Stored Procedure/Function call setup with sum_proc, sum_func, Procedure.xml parameterMap, procedure tags	sum_proc; sum_func; p_num1; p_num2; p_num3; ProcedureParam; FunctionParam; NUMERIC; mode="IN"; mode="OUT"; {call sum_proc(?,?,?)}; {call ? := sum_func(?,?)}	arch/Home/iBatis Integration Guide for Altibase/3. Altibase Integration__14058309.md	229	added	Updated English source.	English preserves the procedure/function SQL, parameterMap definitions, procedure call syntax, and required jars; S014 clarified the introductory CallableStatement wording.	none	English updated in S014.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	607	613	S014-D055-U020	overview	iBATIS, Spring, Altibase integration can define dataSource in iBATIS or Spring	SqlMapClientFactoryBean; dataSource; iBATIS; Spring; Altibase	arch/Home/iBatis Integration Guide for Altibase/4. iBATIS, Spring, Altibase Integration__14058311.md	19	covered	No English change required.	English preserves the two integration choices.	none	S014 direct inspection.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	615	659	S014-D055-U021	configuration	Spring-side dataSource setup with SqlMapClientFactoryBean, configLocation, DAO bean, required Spring jars	SpringIbatisConnection1; applicationContext.xml; SqlMapClientFactoryBean; configLocation; SqlMapConfigExample.xml; personDao; spring-jdbc.jar; spring-orm.jar; spring.jar; commons-logging.jar	arch/Home/iBatis Integration Guide for Altibase/4. iBATIS, Spring, Altibase Integration__14058311.md	21	added	Updated English source.	English preserves Spring-side dataSource setup and jar list; S014 removed an export-artifact line and corrected the example name to SpringIbatisConnection1.	none	English updated in S014.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	661	709	S014-D055-U022	configuration	iBATIS-side dataSource setup in SqlMapConfig plus SqlMapClientFactoryBean in applicationContext.xml	SpringIbatisConnection2; SqlMapClientFactoryBean; SqlMapConfigExample.xml; transactionManager; JDBC.Driver; JDBC.ConnectionURL; spring-orm.jar; spring.jar; commons-logging.jar	arch/Home/iBatis Integration Guide for Altibase/4. iBATIS, Spring, Altibase Integration__14058311.md	65	added	Updated English source.	English now clearly says to specify Altibase connection properties in the <transactionManager> tag while preserving both example files and jar requirements.	none	English updated in S014.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	711	733	S014-D055-U023	configuration	AltibaseConnectionPoolDataSource can be used only through Spring integration, not iBATIS alone	AltibaseConnectionPoolDataSource; applicationContext.xml; Spring Integration Guide for Altibase; url; user; password	arch/Home/iBatis Integration Guide for Altibase/4. iBATIS, Spring, Altibase Integration__14058311.md	113	added	Updated English source.	English now uses AltibaseConnectionPoolDataSource, matching the Korean source and code, and preserves the limitation that iBATIS alone cannot use Altibase ConnectionPool.	none	English updated in S014.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	735	799	S014-D055-U024	transaction	iBATIS transaction management automatically calls setAutoCommit(false), commits after CRUD, and supports explicit start/commit/end transaction methods	setAutoCommit(false); startTransaction(); commitTransaction(); endTransaction(); TransactionSample; PersonApp.java; selected 2 rows; selected only 1 row	arch/Home/iBatis Integration Guide for Altibase/4. iBATIS, Spring, Altibase Integration__14058311.md	135	added	Updated English source.	English now uses exact setAutoCommit(false), startTransaction(), commitTransaction(), endTransaction(), and TransactionSample's PersonApp.java filename.	none	English updated in S014.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	801	809	S014-D055-U025	transaction	Spring can manage transactions in iBATIS+Spring integration; LobSpringIbatisSample demonstrates declarative transaction management	LobSpringIbatisSample; applicationContext.xml; Spring Integration Guide for Altibase	arch/Home/iBatis Integration Guide for Altibase/4. iBATIS, Spring, Altibase Integration__14058311.md	197	covered	No English change required.	English preserves Spring-side transaction-management guidance and cross-reference.	none	S014 direct inspection.
S014	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	811	919	S014-D055-U026	lob	iBATIS LOB handling requires jdbcType CLOB/BLOB, autocommit false, TransactionManager in Spring, allowed propagation, LobLocator error, LobSpringIbatisSample	LOB; CLOB; BLOB; jdbcType; Invalid length; setAutoCommit(false); TransactionManager; PROPAGATION_REQUIRED; PROPAGATION_REQUIRES_NEW; PROPAGATION_NESTED; LobLocator can not span the transaction 101858625; cglib-nodep-x.x.jar	arch/Home/iBatis Integration Guide for Altibase/5. Spring Integration Guide for Altibase__14058315.md	19	covered	No English change required.	English preserves LOB mapping requirements, error conditions, transaction requirements, applicationContext.xml example, jar list, and screenshot context.	none	S014 direct inspection.
